Day,Slope AC,Slope std dev AC,Slope 68% IC AC LOW,Slope 68% IC AC HIGH,Slope 95% IC AC LOW,Slope 95% IC AC HIGH,Slope 99.7% IC AC LOW,Slope 99.7% IC AC HIGH,S-Moving avrg 7 days AC,S-Moving avrg 14 days AC,Intercept AC,Intercept std dev AC,Intercept 68% IC AC LOW,Intercept 68% IC AC HIGH,Intercept 95% IC AC LOW,Intercept 95% IC AC HIGH,Intercept 99.7% IC AC LOW,Intercept 99.7% IC AC HIGH,S-Moving avrg 7 days AC,S-Moving avrg 14 days AC,R-value,P-value
200,5.9811714556174214e-05,7.814442954235267e-06,5.199727160193895e-05,6.762615751040948e-05,4.4495406365873094e-05,7.512802274647533e-05,3.832199643202723e-05,8.130143268032119e-05,1096.922297503769,1091.0843255570392,1101.440277289197,7.814442954235267e-06,1101.440269474754,1101.44028510364,1101.4402619728887,1101.4402926055052,1101.4402557994788,1101.4402987789151,1096.922297503769,1091.0843255570392,0.41719751857274806,3.2240982875390323e-13
201,6.053530191840972e-05,7.841430655696254e-06,5.269387126271347e-05,6.837673257410598e-05,4.5166097833245066e-05,7.590450600357438e-05,3.8971367615245025e-05,8.209923622157442e-05,1098.301409288956,1092.8868144260266,1099.6880990724426,7.841430655696254e-06,1099.6880912310119,1099.6881069138733,1099.6880837032386,1099.6881144416466,1099.6880775085083,1099.6881206363769,1098.301409288956,1092.8868144260266,0.4201592257638779,2.1082403199350608e-13
202,6.120837093732025e-05,7.87510434757856e-06,5.333326658974169e-05,6.908347528489882e-05,4.577316641606627e-05,7.664357545857423e-05,3.955183398147921e-05,8.28649078931613e-05,1099.379703766619,1094.378226299081,1100.0069194850755,7.87510434757856e-06,1100.0069116099712,1100.0069273601798,1100.006904049871,1100.00693492028,1100.0068978285385,1100.0069411416125,1099.379703766619,1094.378226299081,0.422506013423741,1.501224357104799e-13
203,6.19729867444541e-05,7.932393188567216e-06,5.4040593555886886e-05,6.990537993302131e-05,4.642549609486235e-05,7.752047739404585e-05,4.015890547589425e-05,8.378706801301394e-05,1100.0501310042987,1095.623052416555,1102.178578542498,7.932393188567216e-06,1102.1785706101048,1102.178586474891,1102.1785629950073,1102.1785940899886,1102.1785567284167,1102.1786003565792,1100.0501310042987,1095.623052416555,0.4243012948794492,1.1557206199220484e-13
204,6.285337135040724e-05,7.996509078816582e-06,5.485686227159066e-05,7.084988042922383e-05,4.7180213555926746e-05,7.852652914488774e-05,4.086297138366164e-05,8.484377131715284e-05,1100.6932460056298,1096.8390711576733,1102.380605828387,7.996509078816582e-06,1102.3805978318778,1102.380613824896,1102.3805901552291,1102.3806215015447,1102.380583837987,1102.380627818787,1100.6932460056298,1096.8390711576733,0.42641107392264327,8.48196889174729e-14
205,6.370342587801953e-05,8.052188641446304e-06,5.565123723657323e-05,7.175561451946584e-05,4.792113614078478e-05,7.948571561525429e-05,4.155990711404219e-05,8.584694464199687e-05,1101.0757956453913,1097.8236308537464,1102.7693388461391,8.052188641446304e-06,1102.7693307939505,1102.7693468983277,1102.7693230638495,1102.7693546284288,1102.7693167026205,1102.7693609896578,1101.0757956453913,1097.8236308537464,0.4286803418544164,6.066458385575128e-14
206,6.45589002719378e-05,8.109040698204557e-06,5.644985957373324e-05,7.266794097014235e-05,4.866518050345686e-05,8.045262004041873e-05,4.225903835187527e-05,8.685876219200032e-05,1101.4106365106234,1098.650750298926,1102.2202887370152,8.109040698204557e-06,1102.2202806279745,1102.2202968460558,1102.2202728432953,1102.220304630735,1102.2202664371532,1102.220311036877,1101.4106365106234,1098.650750298926,0.43088924312873506,4.3671239779934675e-14
207,6.53384973135968e-05,8.156093262287324e-06,5.7182404051309476e-05,7.349459057588412e-05,4.935255451951365e-05,8.132444010767995e-05,4.290924084230666e-05,8.776775378488694e-05,1101.5406384185928,1099.401376371028,1101.968037773582,8.156093262287324e-06,1101.9680296174886,1101.9680459296753,1101.9680217876391,1101.9680537595248,1101.9680153443255,1101.9680602028384,1101.5406384185928,1099.401376371028,0.4330739558918328,3.1476973126805665e-14
208,6.602739207395778e-05,8.183824499583483e-06,5.78435675743743e-05,7.421121657354127e-05,4.9987096054774155e-05,8.206768809314141e-05,4.352187470010321e-05,8.853290944781236e-05,1101.9206282021162,1100.0784864629902,1099.7821104083357,8.183824499583483e-06,1099.7821022245112,1099.7821185921603,1099.7820943680397,1099.7821264486317,1099.7820879028184,1099.782132913853,1101.9206282021162,1100.0784864629902,0.4355738276977913,2.15782720912015e-14
209,6.667498348761981e-05,8.21208488212558e-06,5.846289860549423e-05,7.488706836974539e-05,5.0579297118653673e-05,8.277066985658595e-05,4.409175006177447e-05,8.925821691346515e-05,1101.8831600226595,1100.5833924785188,1098.122916016835,8.21208488212558e-06,1098.1229078047502,1098.1229242289198,1098.1228999211487,1098.1229321125213,1098.1228934336016,1098.1229386000684,1101.8831600226595,1100.5833924785188,0.4378048827877447,1.5364897134459955e-14
