Day,Slope AC,Slope std dev AC,Slope 68% IC AC LOW,Slope 68% IC AC HIGH,Slope 95% IC AC LOW,Slope 95% IC AC HIGH,Slope 99.7% IC AC LOW,Slope 99.7% IC AC HIGH,S-Moving avrg 7 days AC,S-Moving avrg 14 days AC,Intercept AC,Intercept std dev AC,Intercept 68% IC AC LOW,Intercept 68% IC AC HIGH,Intercept 95% IC AC LOW,Intercept 95% IC AC HIGH,Intercept 99.7% IC AC LOW,Intercept 99.7% IC AC HIGH,S-Moving avrg 7 days AC,S-Moving avrg 14 days AC,R-value,P-value
29,0.031714265859031913,0.010471130826590985,0.021243135032440928,0.0421853966856229,0.011190849438913582,0.052237682279150245,0.002918656085906704,0.06050987563215712,-0.12254769438841373,-0.09333094700501017,-0.1539858960185672,0.010471130826590985,-0.16445702684515817,-0.1435147651919762,-0.1745093124386855,-0.13346247959844887,-0.1827815057916924,-0.12519028624544198,-0.12254769438841373,-0.09333094700501017,0.17872656244810473,0.002686596754301924
30,0.03319212808708716,0.010627792867277622,0.022564335219809536,0.04381992095436478,0.012361654067223019,0.0540226021069513,0.0039656977020736985,0.06241855847210062,-0.13007622945937883,-0.10149817620442098,-0.16127060683021782,0.010627792867277622,-0.17189839969749543,-0.15064281396294021,-0.18210108085008198,-0.14044013281035367,-0.19049703721523129,-0.13204417644520436,-0.13007622945937883,-0.10149817620442098,0.18411166681364033,0.0019782216555656686
31,0.03400879414125728,0.010691487526252501,0.02331730661500478,0.04470028166750978,0.013053478589802377,0.054964109692712176,0.004607203444062902,0.06341038483845166,-0.13820236391774135,-0.10991127304825563,-0.16545648804094684,0.010691487526252501,-0.17614797556719936,-0.15476500051469433,-0.18641180359240175,-0.14450117248949193,-0.1948580787381412,-0.13605489734375248,-0.13820236391774135,-0.10991127304825563,0.18739918665747035,0.0016343227614112289
32,0.03306250465395077,0.01096711990392853,0.022095384750022238,0.0440296245578793,0.01156694964225085,0.054558059665650686,0.0029029249181473094,0.06322208438975423,-0.14663140018520812,-0.11815912056809207,-0.1541087936558547,0.01096711990392853,-0.16507591355978324,-0.14314167375192616,-0.17560434866755462,-0.13261323864415478,-0.18426837339165816,-0.12394921392005123,-0.14663140018520812,-0.11815912056809207,0.17792433613041084,0.002809929468087881
33,0.03437412808205389,0.011140555650601656,0.023233572431452233,0.04551468373265555,0.012538639006874644,0.05620961715723313,0.003737600042899334,0.06501065612120845,-0.15166946774617354,-0.12472621080561908,-0.16057151827703006,0.011140555650601656,-0.17171207392763171,-0.1494309626264284,-0.1824070073522093,-0.13873602920185082,-0.19120804631618463,-0.1299349902378755,-0.15166946774617354,-0.12472621080561908,0.18196614638465564,0.0022370203823163966
34,0.030529728126511384,0.011611303447593575,0.018918424678917807,0.04214103157410496,0.007771573369227978,0.05328788288379479,-0.0014013563543709487,0.062460812607393716,-0.15673404940310776,-0.13125972394111834,-0.1317170522644322,0.011611303447593575,-0.14332835571202576,-0.12010574881683862,-0.1544752070217156,-0.1089588975071488,-0.16364813674531453,-0.09978596778354987,-0.15673404940310776,-0.13125972394111834,0.15577064504998694,0.009032090018703006
35,0.030765636953065105,0.011919168312280319,0.018846468640784785,0.042684805265345425,0.007404067060995681,0.05412720684513453,-0.0020120759057057694,0.06354334981183599,-0.15451839251450813,-0.1349938924167947,-0.1305986529530626,0.011919168312280319,-0.14251782126534293,-0.11867948464078229,-0.15396022284513203,-0.1072370830609932,-0.16337636581183348,-0.09782094009429174,-0.15451839251450813,-0.1349938924167947,0.1529870946930339,0.010358676043513156
36,0.030807410751212225,0.01208291880863179,0.018724491942580433,0.042890329559844016,0.0071248898862939156,0.054489931616130534,-0.0024206159725252002,0.06403543747494965,-0.1506205186702574,-0.1379227057208149,-0.12886605407095741,0.01208291880863179,-0.1409489728795892,-0.11678313526232563,-0.15254857493587573,-0.1051835332060391,-0.16209408079469484,-0.09563802734721999,-0.1506205186702574,-0.1379227057208149,0.15116164073450716,0.011319665535215991
37,0.03128718387097263,0.012399763079424989,0.018887420791547642,0.04368694695039762,0.006983648235299653,0.05559071950664561,-0.0028121645974460915,0.06538653233939135,-0.1452197598770473,-0.139465118680675,-0.1296358653187132,0.012399763079424989,-0.14203562839813821,-0.11723610223928822,-0.15393940095438619,-0.10533232968304024,-0.16373521378713193,-0.09553651685029449,-0.1452197598770473,-0.139465118680675,0.14962832355411965,0.012186840273844077
38,0.032268722782977724,0.01267281449892334,0.019595908284054386,0.04494153728190106,0.00743000636508798,0.05710743920086747,-0.002581517089061458,0.0671189626550169,-0.13924965609000836,-0.14078220062211116,-0.13357019217607746,0.01267281449892334,-0.14624300667500081,-0.12089737767715412,-0.1584089085939672,-0.10873147575818772,-0.16842043204811663,-0.09871995230403828,-0.13924965609000836,-0.14078220062211116,0.1509663194890826,0.01142701331309396
39,0.03328728838438824,0.012910634475739542,0.0203766539086487,0.046197922860127784,0.00798244481193874,0.05859213195683774,-0.002216956423895501,0.06879153319267198,-0.13582655584337883,-0.14221973306364435,-0.13867554837987572,0.012910634475739542,-0.15158618285561526,-0.1257649139041362,-0.16398039195232522,-0.11337070480742623,-0.17417979318815946,-0.10317130357159199,-0.13582655584337883,-0.14221973306364435,0.1528189133577605,0.010444089524412224
40,0.032743239410607396,0.013114000212086868,0.019629239198520526,0.045857239622694265,0.007039798994917135,0.05844667982629766,-0.0033202611726314904,0.06880673999384629,-0.13217722752718644,-0.1433578223013223,-0.13415731243750337,0.013114000212086868,-0.14727131264959023,-0.1210433122254165,-0.15986075285319362,-0.10845387202181311,-0.17022081302074227,-0.09809381185426448,-0.13217722752718644,-0.1433578223013223,0.1480977214284841,0.01311034804366719
41,0.036802424559837024,0.013484384099973615,0.02331804045986341,0.05028680865981064,0.010373031723888738,0.06323181739578532,-0.00027963171509041984,0.07388448083476447,-0.13258393755603162,-0.14366345953994372,-0.15536477664641704,0.013484384099973615,-0.16884916074639067,-0.1418803925464434,-0.18179416948236532,-0.12893538381046876,-0.19244683292134449,-0.1182827203714896,-0.13258393755603162,-0.14366345953994372,0.16154039822271152,0.006752515934374563
42,0.03547833712989881,0.013888354464089623,0.02158998266580919,0.04936669159398843,0.00825716238028315,0.06269951187951447,-0.002714637646347648,0.07367131190614527,-0.13671162483825736,-0.14445990438997353,-0.14447033839257478,0.013888354464089623,-0.1583586928566644,-0.13058198392848516,-0.17169151314219044,-0.11724916364295912,-0.18266331316882123,-0.10627736361632832,-0.13671162483825736,-0.14445990438997353,0.15144388383976734,0.011166119102941003
43,0.03851905641284101,0.014191181703320056,0.024327874709520952,0.05271023811616106,0.010704340274333698,0.06633377255134831,-0.0005066932712891464,0.07754480609697116,-0.13931233889186026,-0.14372793841874332,-0.15985608540531285,0.014191181703320056,-0.1740472671086329,-0.14566490370199278,-0.18767080154382015,-0.13204136926680554,-0.19888183508944302,-0.1208303357211827,-0.13931233889186026,-0.14372793841874332,0.1606774390195392,0.007056901815157037
44,0.039508665494069055,0.014611221746949132,0.024897443747119923,0.05411988724101818,0.010870670870048758,0.06814666011808936,-0.0006721943100410563,0.07968952529817916,-0.14434904223962686,-0.14361912907836602,-0.16269448076637394,0.014611221746949132,-0.17730570251332306,-0.14808325901942482,-0.19133247539039425,-0.13405648614235363,-0.20287534057048406,-0.12251362096226383,-0.14434904223962686,-0.14361912907836602,0.16008333519168236,0.007273519176464554
45,0.04166369172751829,0.014946293145625933,0.026717398581892357,0.056609984873144226,0.012368957162091465,0.07095842629294512,0.0005613855770469772,0.0827659978779896,-0.1492030903380096,-0.14340666698032195,-0.17344959676909566,0.014946293145625933,-0.1883958899147216,-0.15850330362346973,-0.2027443313345225,-0.14415486220366883,-0.21455190291956697,-0.13234729061862435,-0.1492030903380096,-0.14340666698032195,0.1648980660270328,0.0056768041979535205
46,0.042997344645592156,0.015382666466465803,0.027614678179126353,0.058380011112057956,0.012847318371319184,0.07314737091986513,0.0006950118628111998,0.0852996774283731,-0.15499876506954627,-0.14489442106595588,-0.1785256253587944,0.015382666466465803,-0.1939082918252602,-0.1631429588923286,-0.20867565163306737,-0.14837559908452144,-0.22082795814157535,-0.13622329257601345,-0.15499876506954627,-0.14489442106595588,0.16533659642369616,0.005548304197063705
47,0.047348627831773266,0.01599279797604857,0.031355829855724694,0.06334142580782184,0.016002743798718064,0.07869451186482847,0.003368433397639696,0.09132882226590683,-0.16239348388976146,-0.1462755062260916,-0.19719567130666404,0.01599279797604857,-0.21318846928271262,-0.18120287333061547,-0.22854155533971926,-0.16584978727360883,-0.2411758657407976,-0.15321547687253048,-0.16239348388976146,-0.1462755062260916,0.17483149080220495,0.00333503097378456
48,0.04972192551040226,0.01648098309657447,0.033240942413827794,0.06620290860697672,0.017419198641116303,0.08202465237968823,0.004399221994822476,0.09504462902598204,-0.1693652996664693,-0.15131232307549403,-0.20811842212999798,0.01648098309657447,-0.22459940522657246,-0.1916374390334235,-0.24042114899928393,-0.17581569526071203,-0.25344112564557775,-0.1627957186144182,-0.1693652996664693,-0.15131232307549403,0.17805198902270342,0.002789966507128982
49,0.05108142589959798,0.017042638286176266,0.03403878761342172,0.06812406418577424,0.0176778548586925,0.08448499694050346,0.004214170612613248,0.0979486811865827,-0.1799733136227065,-0.1572753822429506,-0.21097331404161365,0.017042638286176266,-0.22801595232778993,-0.19393067575543738,-0.24437688508251915,-0.17756974300070816,-0.2578405693285984,-0.16410605875462891,-0.1799733136227065,-0.1572753822429506,0.17692842636165293,0.002970184156748372
50,0.05466333935763403,0.017641167822123768,0.03702217153551027,0.0723045071797578,0.020086650426271446,0.08924002828899662,0.006150127846793668,0.1031765508684744,-0.1884928517287566,-0.16359132531761647,-0.22616239568770766,0.017641167822123768,-0.24380356350983143,-0.20852122786558389,-0.26073908461907025,-0.19158570675634506,-0.274675607198548,-0.1776491841768673,-0.1884928517287566,-0.16359132531761647,0.18271461116529092,0.002143426441622451
51,0.058795322780151676,0.018103047910279252,0.040692274869872425,0.07689837069043093,0.023313348876004343,0.09427729668429902,0.009011941026883734,0.10857870453341961,-0.1990708375489789,-0.17101644303830835,-0.24515353351107014,0.018103047910279252,-0.2632565814213494,-0.22705048560079089,-0.2806355074152175,-0.2096715596069228,-0.2949369152643381,-0.1953701517578022,-0.1990708375489789,-0.17101644303830835,0.19119733031979308,0.0013056302370036501
52,0.068220479768433,0.01896736932535339,0.049253110443079604,0.0871878490937864,0.03104443589074035,0.10539652364612564,0.01606021412371117,0.12038074541315483,-0.21102149367264134,-0.17959977698715393,-0.2889147168207062,0.01896736932535339,-0.30788208614605955,-0.2699473474953528,-0.3260907606983988,-0.25173867294301355,-0.341074982465428,-0.23675445117598437,-0.21102149367264134,-0.17959977698715393,0.21086698865339076,0.0003812633688190997
53,0.07432585834019305,0.019548892719262505,0.05477696562093054,0.09387475105945556,0.03601002861043854,0.11264168806994757,0.02056640336222116,0.12808531331816495,-0.22941967558295995,-0.19115663609798703,-0.31335499195111616,0.019548892719262505,-0.3329038846703787,-0.29380609923185363,-0.35167082168087066,-0.27503916222136165,-0.36711444692908807,-0.25959553697314425,-0.22941967558295995,-0.19115663609798703,0.22232475045421596,0.00017640528826701202
54,0.07705401378364284,0.02032599124357434,0.05672802254006849,0.09738000502721718,0.03721507094623713,0.11689295662104854,0.0211575378638134,0.13295048970347229,-0.24877956235703533,-0.20494107298364958,-0.31958326402003734,0.02032599124357434,-0.33990925526361165,-0.299257272776463,-0.359422206857443,-0.27974432118263165,-0.3754797399398668,-0.2636867881002079,-0.24877956235703533,-0.20494107298364958,0.2217054574288691,0.00018409805802928797
55,0.08185158218994903,0.020957019423288852,0.06089456276666018,0.10280860161323789,0.04077582412030289,0.12292734025959517,0.024219778775904692,0.13948338560399337,-0.26735703600537514,-0.21757326432008192,-0.3438907815163694,0.020957019423288852,-0.3648478009396583,-0.32293376209308056,-0.38496653958601557,-0.3028150234467233,-0.40152258493041376,-0.2862589781023251,-0.26735703600537514,-0.21757326432008192,0.22807374534458072,0.00011802265291994186
56,0.08890953124393691,0.021758899281701834,0.06715063196223509,0.11066843052563874,0.04626208865180132,0.1315569738360725,0.029072558219256868,0.14874650426861696,-0.2895099472511678,-0.2329132984065276,-0.3733801152072721,0.021758899281701834,-0.3951390144889739,-0.3516212159255703,-0.4160275577994077,-0.3307326726151365,-0.43321708823195215,-0.31354314218259205,-0.2895099472511678,-0.2329132984065276,0.23802577319077498,5.7440179092847424e-05
57,0.0983083538732849,0.022626305237319563,0.07568204863596534,0.12093465911060447,0.05396079560813856,0.14265591213843126,0.036086014470656104,0.1605306932759137,-0.31404623383776187,-0.24933822377590914,-0.4131151133693002,0.022626305237319563,-0.43574141860661975,-0.3904888081319806,-0.45746267163444654,-0.3687675551041538,-0.47533745277192896,-0.3508927739666714,-0.31404623383776187,-0.24933822377590914,0.2521667676280355,1.9557486169567325e-05
58,0.10710768804641592,0.02349782837269331,0.08360985967372261,0.13060551641910922,0.06105194443593703,0.1531634316568948,0.04248866002150932,0.1717267160713225,-0.34203983048080017,-0.26860134936074964,-0.4505975356689529,0.02349782837269331,-0.4740953640416462,-0.42709970729625957,-0.49665327927943176,-0.404541792058474,-0.5152165636938595,-0.3859785076440463,-0.34203983048080017,-0.26860134936074964,0.263705527057008,7.73785058160699e-06
59,0.1184109807200528,0.02450808888012358,0.09390289183992921,0.14291906960017636,0.07037512651501057,0.16644683492509502,0.05101373629971295,0.18580822514039264,-0.368986966955508,-0.28992042158381554,-0.501017799746289,0.02450808888012358,-0.5255258886264126,-0.47650971086616545,-0.5490536539513312,-0.4529819455412468,-0.5684150441666289,-0.4336205553259492,-0.368986966955508,-0.28992042158381554,0.2783246378212021,2.242741297699758e-06
60,0.12679692983957924,0.025515662622600483,0.10128126721697876,0.15231259246217974,0.07678623109928229,0.1768076285798762,0.05662885762742792,0.19696500205173056,-0.40026410158803677,-0.31472751192131515,-0.5343500041499749,0.025515662622600483,-0.5598656667725754,-0.5088343415273744,-0.5843607028902719,-0.48433930540967796,-0.6045180763621263,-0.4641819319378236,-0.40026410158803677,-0.31472751192131515,0.28562714422905616,1.175696241521511e-06
61,0.13957739003820288,0.026342219918952674,0.1132351701192502,0.16591960995715554,0.08794663899705564,0.19120814107935014,0.06713628526108302,0.21201849481532276,-0.4360585582763598,-0.34066246060156974,-0.5887981822053577,0.026342219918952674,-0.6151404021243104,-0.562455962286405,-0.640428933246505,-0.5371674311642105,-0.6612392869824776,-0.5163570774282379,-0.4360585582763598,-0.34066246060156974,0.30286460003839233,2.3777250593479138e-07
62,0.14925700415066087,0.02727535816868846,0.12198164598197242,0.17653236231934932,0.09579730214003149,0.20271670616129026,0.07424976918676761,0.22426423911455412,-0.47687645839119114,-0.3699455190689052,-0.6269538995246449,0.02727535816868846,-0.6542292576933333,-0.5996785413559564,-0.6804136015352742,-0.5734941975140155,-0.7019611344885381,-0.5519466645607516,-0.47687645839119114,-0.3699455190689052,0.3118368791612021,9.922671453709494e-08
63,0.15943181471587706,0.028089309226868083,0.13134250548900897,0.18752112394274514,0.10437676863121562,0.2144868608005385,0.08218621434198983,0.23667741508976428,-0.51913875577742,-0.401944025644523,-0.6651378613783239,0.028089309226868083,-0.6932271706051919,-0.6370485521514558,-0.7201929074629854,-0.6100828152936624,-0.7423834617522111,-0.5878922610044366,-0.51913875577742,-0.401944025644523,0.3222567541762493,3.465724223601957e-08
