Day,Slope FD,Slope std dev FD,Slope 68% IC FD LOW,Slope 68% IC FD HIGH,Slope 95% IC FD LOW,Slope 95% IC FD HIGH,Slope 99.7% IC FD LOW,Slope 99.7% IC FD HIGH,S-Moving avrg 7 days FD,S-Moving avrg 14 days FD,Intercept FD,Intercept std dev FD,Intercept 68% IC FD LOW,Intercept 68% IC FD HIGH,Intercept 95% IC FD LOW,Intercept 95% IC FD HIGH,Intercept 99.7% IC FD LOW,Intercept 99.7% IC FD HIGH,S-Moving avrg 7 days FD,S-Moving avrg 14 days FD,R-value,P-value
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.040053234611564e-05,-0.0003858802768710437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.040053234611564e-05,-0.0003858802768710437,0.0,1.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.040053234611564e-05,-5.8413717013587675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.040053234611564e-05,-5.8413717013587675e-05,0.0,1.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5185910954274571e-05,-5.8413717013587675e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5185910954274571e-05,-5.8413717013587675e-05,0.0,1.0
21,9.194016121721508e-09,9.529164399949477e-10,8.24109968172656e-09,1.0146932561716455e-08,7.32629989933141e-09,1.1061732344111606e-08,6.573495911735401e-09,1.1814536331707614e-08,1.5185910954274571e-05,-5.8413717013587675e-05,-0.000645865222814462,9.529164399949477e-10,-0.000645866175730902,-0.000645864269898022,-0.0006458670905306844,-0.0006458633550982397,-0.000645867843334672,-0.000645862602294252,1.5185910954274571e-05,-5.8413717013587675e-05,0.17077052314254373,1.0066001966265517e-21
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.245829284813577e-05,-0.00011737251882663667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.245829284813577e-05,-0.00011737251882663667,0.0,1.0
23,9.194016121721508e-09,9.529164399949477e-10,8.24109968172656e-09,1.0146932561716455e-08,7.32629989933141e-09,1.1061732344111606e-08,6.573495911735401e-09,1.1814536331707614e-08,-0.00010764420380241033,-0.00011737251882663667,-0.000645865222814462,9.529164399949477e-10,-0.000645866175730902,-0.000645864269898022,-0.0006458670905306844,-0.0006458633550982397,-0.000645867843334672,-0.000645862602294252,-0.00010764420380241033,-0.00011737251882663667,0.17077052314254373,1.0066001966265517e-21
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021528840760482067,-5.7640557811710014e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00021528840760482067,-5.7640557811710014e-05,0.0,1.0
25,-3.1988566328554136e-10,3.0587982556087106e-09,-3.378683918894252e-09,2.738912592323169e-09,-6.315130244278614e-09,5.675358917707532e-09,-8.731580866209495e-09,8.091809539638413e-09,-0.00021528840760482067,-5.7640557811710014e-05,3.3691334528593635e-05,3.0587982556087106e-09,3.3688275730338023e-05,3.3694393326849246e-05,3.368533928401264e-05,3.369732977317463e-05,3.368292283339071e-05,3.369974622379656e-05,-0.00021528840760482067,-5.7640557811710014e-05,-0.0018785916511129836,0.9167167501135487
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002096731851833884,-5.5048916694125887e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0002096731851833884,-5.5048916694125887e-05,0.0,1.0
27,-8.785671060927366e-12,9.67122658056556e-10,-9.759083291174835e-10,9.583369869956286e-10,-1.904346080851777e-09,1.8867747387299226e-09,-2.6683729807164563e-09,2.6508016385946018e-09,-0.0002096731851833884,-8.976335733651407e-05,0.00032340195413997505,9.67122658056556e-10,0.000323400987017317,0.0003234029212626331,0.00032340005857956524,0.00032340384970038486,0.0003233992945526654,0.0003234046137272847,-0.0002096731851833884,-8.976335733651407e-05,-0.00016318588344523674,0.9927524297763947
28,1.3818474789249628e-10,9.671194853588663e-10,-8.2893473746637e-10,1.1053042332513626e-09,-1.7573694434108814e-09,2.033738939195874e-09,-2.521393836844386e-09,2.7977633326293787e-09,-4.812865569098223e-05,-6.488628394113138e-05,0.0003079225809792362,9.671194853588663e-10,0.00030792161385975085,0.00030792354809872156,0.0003079206854250449,0.0003079244765334275,0.00030791992140065145,0.00030792524055782097,-4.812865569098223e-05,-6.488628394113138e-05,0.002566656548727432,0.8863920252590872
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19177447222381e-06,-4.119993155811321e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19177447222381e-06,-4.119993155811321e-05,0.0,1.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011083597827463414,-4.8208813537009165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011083597827463414,-4.8208813537009165e-05,0.0,1.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011083597827463414,-4.8208813537009165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011083597827463414,-4.8208813537009165e-05,0.0,1.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010522075585320187,-4.8208813537009165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010522075585320187,-4.8208813537009165e-05,0.0,1.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010522075585320187,-4.8208813537009165e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010522075585320187,-4.8208813537009165e-05,0.0,1.0
34,6.867720964113285e-09,9.592218951984902e-10,5.908499068914794e-09,7.826942859311774e-09,4.987646049524244e-09,8.747795878702325e-09,4.229860752317437e-09,9.505581175909134e-09,5.132043016320604e-05,-4.8208813537009165e-05,-0.0004008527156510356,9.592218951984902e-10,-0.0004008536748729308,-0.0004008517564291404,-0.0004008545957259502,-0.000400850835576121,-0.0004008553535112474,-0.0004008500777908238,5.132043016320604e-05,-4.8208813537009165e-05,0.1275616973378813,1.0054427281502442e-12
35,1.9945909346446204e-09,9.664587388688381e-10,1.0281321957757823e-09,2.9610496735134585e-09,1.0033180646169792e-10,3.888850062827543e-09,-6.631705972446842e-10,4.652352466533925e-09,-6.680878594183927e-05,-2.936169760136098e-05,0.00011240021459238452,9.664587388688381e-10,0.00011239924813364565,0.00011240118105112339,0.00011239832033325633,0.00011240210885151271,0.00011239755683085263,0.00011240287235391641,-6.680878594183927e-05,-2.936169760136098e-05,0.03704772026230243,0.039118439592762594
36,1.9945909346446204e-09,9.664587388688381e-10,1.0281321957757823e-09,2.9610496735134585e-09,1.0033180646169792e-10,3.888850062827543e-09,-6.631705972446842e-10,4.652352466533925e-09,-4.8075416843108516e-05,-2.071552724810063e-05,0.00011240021459238452,9.664587388688381e-10,0.00011239924813364565,0.00011240118105112339,0.00011239832033325633,0.00011240210885151271,0.00011239755683085263,0.00011240287235391641,-4.8075416843108516e-05,-2.071552724810063e-05,0.03704772026230243,0.039118439592762594
37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.934204774437776e-05,3.761258332165679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.934204774437776e-05,3.761258332165679e-05,0.0,1.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.934204774437776e-05,3.761258332165679e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.934204774437776e-05,3.761258332165679e-05,0.0,1.0
39,3.490123724884892e-08,4.98538966719522e-09,2.9915847581653696e-08,3.988662691604414e-08,2.5129873501146285e-08,4.467260099655155e-08,2.1191415664062062e-08,4.8611058833635774e-08,-2.934204774437776e-05,3.502094220407267e-05,-0.001418568502183176,4.98538966719522e-09,-0.0014185734875728432,-0.0014185635167935087,-0.0014185782735469236,-0.0014185587308194283,-0.0014185822120047608,-0.001418554792361591,-2.934204774437776e-05,3.502094220407267e-05,0.1247738776462452,3.1091908944016898e-12
40,6.224997019660007e-08,4.699924124500168e-09,5.75500460720999e-08,6.694989432110024e-08,5.303811891257974e-08,7.14618214806204e-08,4.9325178854224605e-08,7.517476153897552e-08,-0.00026577013144157374,-7.40997118100178e-05,-0.002364160817319361,4.699924124500168e-09,-0.0023641655172434856,-0.002364156117395237,-0.002364170029170645,-0.0023641516054680773,-0.0023641737421107034,-0.002364147892528019,-0.00026577013144157374,-7.40997118100178e-05,0.23146250038137595,5.43282078230784e-39
41,7.172471057497012e-08,6.126874248897431e-09,6.559783632607268e-08,7.785158482386755e-08,5.971603704713116e-08,8.373338410280908e-08,5.487580639050218e-08,8.857361475943805e-08,-0.0005929881483862947,-0.00028083530961458213,-0.001749686293992649,6.126874248897431e-09,-0.001749692420866898,-0.0017496801671184003,-0.001749698302666177,-0.0017496742853191213,-0.0017497031428968335,-0.0017496694450884647,-0.0005929881483862947,-0.00028083530961458213,0.2057892271331977,5.251399193955974e-31
42,8.795985566961606e-08,8.44304218835024e-09,7.951681348126582e-08,9.64028978579663e-08,7.14114929804496e-08,1.0450821835878253e-07,6.47414896516529e-08,1.1117822168757923e-07,-0.0009033358998171336,-0.0004391129153816502,-0.0024921914728401103,8.44304218835024e-09,-0.002492199915882299,-0.0024921830297979218,-0.0024922080212027996,-0.002492174924477421,-0.0024922146912061283,-0.0024921682544740923,-0.0009033358998171336,-0.0004391129153816502,0.18395001387465867,5.282725469162695e-25
43,2.8807636274775836e-07,1.378179766647602e-08,2.7429456508128233e-07,3.018581604142344e-07,2.610640393214654e-07,3.1508868617405134e-07,2.501764191649493e-07,3.259763063305674e-07,-0.001337434514389216,-0.0006308199517539663,-0.01937687680090793,1.378179766647602e-08,-0.019376890582705596,-0.019376863019110267,-0.019376903813231358,-0.019376849788584505,-0.019376914700851514,-0.01937683890096435,-0.001337434514389216,-0.0006308199517539663,0.3515203257961011,7.118175327500616e-91
44,4.029501246579873e-07,2.3161743434852256e-08,3.7978838122313505e-07,4.261118680928395e-07,3.5755310752567687e-07,4.483471417902977e-07,3.3925533021214357e-07,4.66644919103831e-07,-0.004566913981207205,-0.0021213489364391917,-0.019544097108302027,2.3161743434852256e-08,-0.019544120270045463,-0.01954407394655859,-0.01954414250531916,-0.019544051711284895,-0.019544160803096473,-0.01954403341350758,-0.004566913981207205,-0.0021213489364391917,0.29828703060265743,9.382459571267987e-65
45,2.534309409775783e-07,1.3247446302877936e-08,2.4018349467470033e-07,2.6667838728045624e-07,2.2746594622393753e-07,2.7939593573121903e-07,2.1700046364466395e-07,2.898614183104926e-07,-0.007824263499257543,-0.003624741021693194,-0.006376093229810559,1.3247446302877936e-08,-0.006376106477256862,-0.006376079982364256,-0.006376119194805312,-0.006376067264815806,-0.0063761296602878915,-0.006376056799333226,-0.007824263499257543,-0.003624741021693194,0.3249954118164016,3.35106143312279e-77
46,5.682924368899193e-07,4.7498182291988124e-08,5.207942545979312e-07,6.157906191819074e-07,4.7519599959762257e-07,6.613888741822161e-07,4.376724355869519e-07,6.989124381928867e-07,-0.008650517620528772,-0.004115209731678621,-0.0050332687264509485,4.7498182291988124e-08,-0.00503331622463324,-0.005033221228268657,-0.005033361822888241,-0.005033175630013656,-0.0050333993464522515,-0.0050331381064496455,-0.008650517620528772,-0.004115209731678621,0.21012531102893797,2.77256107166788e-32
47,3.5594371850288996e-07,3.15899493167834e-08,3.2435376918610656e-07,3.8753366781967335e-07,2.9402741784199447e-07,4.1786001916378544e-07,2.6907135788173563e-07,4.428160791240443e-07,-0.00909536893871737,-0.004502384249097925,0.0015305921002522968,3.15899493167834e-08,0.00153056051030298,0.0015306236902016136,0.0015305301839516358,0.0015306540165529578,0.0015305052278916757,0.0015306789726129179,-0.00909536893871737,-0.004502384249097925,0.19838231614988106,6.859804534058267e-29
48,2.747640982204593e-07,2.1913362086717075e-08,2.5285073613374223e-07,2.966774603071764e-07,2.3181390853049387e-07,3.177142879104248e-07,2.1450235248198737e-07,3.350258439589313e-07,-0.00854865587300988,-0.004353811570951515,0.0007288555214535475,2.1913362086717075e-08,0.0007288336080914608,0.0007288774348156342,0.0007288125712638575,0.0007288984716432374,0.000728795259707809,0.0007289157831992859,-0.00854865587300988,-0.004353811570951515,0.21973247225451917,3.2360316374569355e-35
49,6.849288189172674e-07,3.5422109757371535e-08,6.495067091598959e-07,7.203509286746389e-07,6.155014837928192e-07,7.543561540417155e-07,5.875180170844957e-07,7.82339620750039e-07,-0.008011814707294269,-0.0043063919319621955,-0.020865011346451058,3.5422109757371535e-08,-0.020865046768560814,-0.020864975924341302,-0.020865080773786182,-0.020864941919115934,-0.02086510875725289,-0.020864913935649227,-0.008011814707294269,-0.0043063919319621955,0.32811463327830775,9.694017723782925e-79
50,1.4266186226122249e-06,8.271984463832856e-08,1.3438987779738963e-06,1.5093384672505534e-06,1.264487727121101e-06,1.5887495181033488e-06,1.1991390498568212e-06,1.6540981953676285e-06,-0.008259837131551458,-0.005920038975119382,-0.03287433833573869,8.271984463832856e-08,-0.03287442105558333,-0.03287425561589405,-0.032874500466634184,-0.032874176204843196,-0.032874565815311445,-0.032874110856165935,-0.008259837131551458,-0.005920038975119382,0.29592818964471984,1.0239917878756694e-63
51,1.4485090987025416e-06,9.246097315219021e-08,1.3560481255503514e-06,1.5409700718547317e-06,1.2672855913242487e-06,1.6297326060808344e-06,1.1942414225340185e-06,1.7027767748710646e-06,-0.010481544002790902,-0.008448834231714667,-0.021635892040952565,9.246097315219021e-08,-0.021635984501925717,-0.021635799579979412,-0.021636073264459942,-0.021635710817445187,-0.021636146308628732,-0.021635637773276397,-0.010481544002790902,-0.008448834231714667,0.2708954993519975,2.7083458691735796e-53
52,1.8834831606876209e-06,7.256228618031631e-08,1.8109208745073046e-06,1.956045446867937e-06,1.741261079774201e-06,2.025705241601041e-06,1.683936873691751e-06,2.0830294476834908e-06,-0.013024843804647903,-0.010113133619480248,-0.01972214820938581,7.256228618031631e-08,-0.01972222077167199,-0.01972207564709963,-0.019722290431466723,-0.019722005987304895,-0.019722347755672803,-0.019721948663098815,-0.013024843804647903,-0.010113133619480248,0.4225922433318074,1.396937753637831e-134
53,2.518740457899439e-06,9.081457492004511e-08,2.427925882979394e-06,2.6095550328194844e-06,2.3407438910561506e-06,2.6967370247427276e-06,2.2690003768693153e-06,2.768480538929563e-06,-0.015472990385137046,-0.011521101289265066,-0.029551024096325124,9.081457492004511e-08,-0.029551114910900043,-0.029550933281750204,-0.029551202092891967,-0.02955084609975828,-0.029551273836406152,-0.029550774356244095,-0.015472990385137046,-0.011521101289265066,0.4459352131622383,2.0144232933119368e-151
54,1.1734044710767269e-06,5.5298697657739557e-08,1.1181057734189874e-06,1.2287031687344663e-06,1.0650190236675573e-06,1.2817899184858964e-06,1.0213330525179432e-06,1.3254758896355106e-06,-0.02065325975123328,-0.013612398464573202,0.0005669580856498685,5.5298697657739557e-08,0.0005669027869522107,0.0005670133843475262,0.0005668497002024593,0.0005670664710972777,0.0005668060142313097,0.0005671101570684273,-0.02065325975123328,-0.013612398464573202,0.3561752861805861,2.053560988031895e-93
55,5.374751806393456e-06,1.607077473981721e-07,5.214044058995284e-06,5.535459553791628e-06,5.059764621493038e-06,5.6897389912938734e-06,4.9328055010484824e-06,5.816698111738429e-06,-0.020680242657200563,-0.013434195050754546,-0.11784276460298648,1.607077473981721e-07,-0.11784292531073388,-0.11784260389523908,-0.11784307959017139,-0.11784244961580158,-0.11784320654929183,-0.11784232265668114,-0.020680242657200563,-0.013434195050754546,0.5149832438768451,1.1644435930223242e-209
56,6.283170678218086e-06,2.2634286877967702e-07,6.05682780943841e-06,6.509513546997763e-06,5.83953865540992e-06,6.726802701026253e-06,5.6607277890739745e-06,6.905613567362198e-06,-0.0368432015332898,-0.022307316060765806,-0.10516806872049334,2.2634286877967702e-07,-0.10516829506336212,-0.10516784237762455,-0.10516851235251615,-0.10516762508847052,-0.10516869116338248,-0.10516744627760419,-0.0368432015332898,-0.022307316060765806,0.44625129979236905,1.1666010302081095e-151
57,1.0346090499533532e-05,3.9568105558463614e-07,9.950409443948896e-06,1.0741771555118168e-05,9.570555630587645e-06,1.1121625368479419e-05,9.257967596675783e-06,1.143421340239128e-05,-0.048892156597415574,-0.028906638516118528,-0.2212522946526222,3.9568105558463614e-07,-0.22125269033367778,-0.2212518989715666,-0.22125307018749113,-0.22125151911775326,-0.22125338277552506,-0.22125120652971933,-0.048892156597415574,-0.028906638516118528,0.42513845151214746,2.354585891131024e-136
58,1.563102709535518e-05,6.110905466336883e-07,1.501993654872149e-05,1.6242117641988868e-05,1.4433289623953149e-05,1.6828764566757208e-05,1.3950528092112535e-05,1.7311526098597823e-05,-0.08216155703269384,-0.044422653711835465,-0.3644629221195972,6.110905466336883e-07,-0.3644635332101438,-0.3644623110290506,-0.3644641198570686,-0.36446172438212576,-0.3644646026186004,-0.36446124162059396,-0.08216155703269384,-0.044422653711835465,0.41751919442497043,4.294677192588397e-131
59,2.2071473655977832e-05,1.0391920044450831e-06,2.103228165153275e-05,2.3110665660422915e-05,2.003465732726547e-05,2.4108289984690195e-05,1.9213695643753854e-05,2.492925166820181e-05,-0.13961835268439574,-0.07196779439566521,-0.4571728710295355,1.0391920044450831e-06,-0.45717391022153997,-0.4571718318375311,-0.45717490784586423,-0.4571708342132068,-0.45717572880754775,-0.4571700132515233,-0.13961835268439574,-0.07196779439566521,0.35646373453062186,1.4246619572277096e-93
60,2.368895829979115e-05,1.0256664250141593e-06,2.266329187477699e-05,2.4714624724805308e-05,2.1678652106763395e-05,2.56992644928189e-05,2.0868375631002212e-05,2.6509540968580085e-05,-0.21088866050659746,-0.1067477638035948,-0.41663158141980405,1.0256664250141593e-06,-0.41663260708622907,-0.41663055575337904,-0.41663359172599707,-0.41662957111361104,-0.41663440200247287,-0.41662876083713524,-0.21088866050659746,-0.1067477638035948,0.38321370713055064,4.940007837557896e-109
61,3.661359881841491e-05,1.5747483363550116e-06,3.50388504820599e-05,3.818834715476992e-05,3.352709207915908e-05,3.9700105557670734e-05,3.228304089343863e-05,4.094415674339119e-05,-0.2804217504241731,-0.13891408484359913,-1.0484520586829706,1.5747483363550116e-06,-1.048453633431307,-1.0484504839346342,-1.04845514518971,-1.0484489721762313,-1.0484563892408956,-1.0484477281250457,-0.2804217504241731,-0.13891408484359913,0.3853944323834442,2.3328843885726348e-110
62,3.978528928459194e-05,1.8939604917691158e-06,3.789132879282282e-05,4.167924977636106e-05,3.6073126720724475e-05,4.3497451848459406e-05,3.457689793222687e-05,4.499368063695701e-05,-0.43552329943750384,-0.21962030901317023,-0.7556096302227715,1.8939604917691158e-06,-0.7556115241832633,-0.7556077362622797,-0.7556133423853354,-0.7556059180602076,-0.7556148386141238,-0.7556044218314192,-0.43552329943750384,-0.21962030901317023,0.35304778148665217,1.0560075788713941e-91
63,3.929902974710867e-05,1.6152735750809763e-06,3.7683756172027695e-05,4.0914303322189646e-05,3.613309353994996e-05,4.2464965954267385e-05,3.4857027415635986e-05,4.3741032078581355e-05,-0.5439302263545501,-0.27613912584981026,-0.7363204768208824,1.6152735750809763e-06,-0.7363220920944575,-0.7363188615473073,-0.7363236427570896,-0.7363173108846752,-0.7363249188232139,-0.7363160348185509,-0.5439302263545501,-0.27613912584981026,0.40046793194777974,8.387117274160488e-120
64,4.283934018685488e-05,1.6838456225041934e-06,4.115549456435069e-05,4.4523185809359076e-05,3.9539002766746666e-05,4.61396776069631e-05,3.820876472496835e-05,4.7469915648741415e-05,-0.6297749233825936,-0.3302503672717444,-0.74673305797785,1.6838456225041934e-06,-0.7467347418234724,-0.7467313741322275,-0.7467363583152701,-0.7467297576404298,-0.7467376885533118,-0.7467284274023881,-0.6297749233825936,-0.3302503672717444,0.41566298343619035,7.836999682326627e-130
65,5.9299022310455535e-05,2.203486887445814e-06,5.709553542300972e-05,6.150250919790135e-05,5.498018801106174e-05,6.361785660984934e-05,5.323943336997955e-05,6.535861125093152e-05,-0.6934866126923023,-0.3860270723438134,-0.9962796161754843,2.203486887445814e-06,-0.9962818196623717,-0.9962774126885969,-0.9962839350097837,-0.9962752973411849,-0.9962856757644248,-0.9962735565865438,-0.6934866126923023,-0.3860270723438134,0.4352332596370541,1.5472606779375285e-143
66,7.027864424125567e-05,2.4503093370314185e-06,6.782833490422425e-05,7.272895357828709e-05,6.547603794067409e-05,7.508125054183726e-05,6.354029356441928e-05,7.701699491809207e-05,-0.7833377368832938,-0.4611468775719748,-1.5122483457187768,2.4503093370314185e-06,-1.5122507960281137,-1.5122458954094398,-1.5122531483250774,-1.512243543112476,-1.5122550840694535,-1.5122416073681,-0.7833377368832938,-0.4611468775719748,0.4580038327212946,1.1643601852644368e-160
67,7.298207674034746e-05,2.5044629019717856e-06,7.047761383837567e-05,7.548653964231925e-05,6.807332945248276e-05,7.789082402821216e-05,6.609480375992505e-05,7.986934972076987e-05,-0.9659405309331226,-0.5752005176967788,-0.7831156142438704,2.5044629019717856e-06,-0.7831181187067724,-0.7831131097809685,-0.7831205229911583,-0.7831107054965826,-0.7831225015168508,-0.7831087269708901,-0.9659405309331226,-0.5752005176967788,0.4637701248963685,3.3043972072394214e-165
