Day,Slope AC,Slope std dev AC,Slope 68% IC AC LOW,Slope 68% IC AC HIGH,Slope 95% IC AC LOW,Slope 95% IC AC HIGH,Slope 99.7% IC AC LOW,Slope 99.7% IC AC HIGH,S-Moving avrg 7 days AC,S-Moving avrg 14 days AC,Intercept AC,Intercept std dev AC,Intercept 68% IC AC LOW,Intercept 68% IC AC HIGH,Intercept 95% IC AC LOW,Intercept 95% IC AC HIGH,Intercept 99.7% IC AC LOW,Intercept 99.7% IC AC HIGH,S-Moving avrg 7 days AC,S-Moving avrg 14 days AC,R-value,P-value
11,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075961,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075961,0.03876076532390559,0.0308969806445726
12,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075961,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075961,0.03876076532390559,0.0308969806445726
13,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075961,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075961,0.03876076532390559,0.0308969806445726
14,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
15,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
16,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
17,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
18,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
19,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
20,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
21,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
22,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
23,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
24,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
25,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
26,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
27,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
28,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
29,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
30,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
31,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
32,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
33,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
34,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
35,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
36,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
37,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
38,2.0868185839121064e-09,9.663958967900574e-10,1.120422687122049e-09,3.053214480702164e-09,1.9268262620359392e-10,3.980954541620619e-09,-5.707701322605515e-10,4.744407300084765e-09,0.00010268651704075961,0.00010268651704075963,0.0001026865170407596,9.663958967900574e-10,0.0001026855506448628,0.00010268748343665639,0.00010268462290480188,0.00010268841117671731,0.00010268385945204342,0.00010268917462947578,0.00010268651704075961,0.00010268651704075963,0.03876076532390559,0.0308969806445726
39,8.354013104277348e-09,1.3592384144218279e-09,6.994774689855521e-09,9.713251518699177e-09,5.689905812010566e-09,1.101812039654413e-08,4.616107464617322e-09,1.2091918743937375e-08,0.00010268651704075961,0.00010268651704075963,-0.00023491692040951558,1.3592384144218279e-09,-0.00023491827964793,-0.00023491556117110116,-0.00023491958451680786,-0.0002349142563022233,-0.00023492065831515524,-0.00023491318250387592,0.00010268651704075961,0.00010268651704075963,0.10973820725477808,8.955248346189001e-10
40,8.354013104277348e-09,1.3592384144218279e-09,6.994774689855521e-09,9.713251518699177e-09,5.689905812010566e-09,1.101812039654413e-08,4.616107464617322e-09,1.2091918743937375e-08,4.6419277465713746e-05,7.671702185227692e-05,-0.00023491692040951558,1.3592384144218279e-09,-0.00023491827964793,-0.00023491556117110116,-0.00023491958451680786,-0.0002349142563022233,-0.00023492065831515524,-0.00023491318250387592,4.6419277465713746e-05,7.671702185227692e-05,0.10973820725477808,8.955248346189001e-10
41,3.555322421571062e-08,4.9839028365660564e-09,3.056932137914456e-08,4.0537127052276675e-08,2.578477465604115e-08,4.5321673775380086e-08,2.184749141515396e-08,4.9258957016267275e-08,-9.847962109332128e-06,5.07475266637942e-05,-0.0014872377597647912,4.9839028365660564e-09,-0.0014872427436676279,-0.0014872327758619546,-0.0014872475282143509,-0.0014872279913152315,-0.0014872514654975918,-0.0014872240540319906,-9.847962109332128e-06,5.07475266637942e-05,0.12710476756427616,1.2118700537182447e-12
42,4.182041873607582e-08,5.913560229920518e-09,3.5906858506155304e-08,4.773397896599634e-08,3.022984068543161e-08,5.341099678672003e-08,2.5558128103794396e-08,5.8082709368357246e-08,-0.00027483534157692394,-7.155434078278663e-05,-0.0018248411972150622,5.913560229920518e-09,-0.001824847110775292,-0.0018248352836548324,-0.001824852787793113,-0.0018248296066370115,-0.0018248574595056944,-0.00182482493492443,-0.00027483534157692394,-7.155434078278663e-05,0.1260236805371093,1.8800945806672734e-12
43,6.15279514903982e-08,8.79361807248706e-09,5.273433341791114e-08,7.032156956288526e-08,4.4292460068323555e-08,7.876344291247284e-08,3.7345501791058785e-08,8.571040118973761e-08,-0.000596089960619561,-0.00021982570341784986,-0.0026105922236191116,8.79361807248706e-09,-0.002610601017237184,-0.002610583430001039,-0.0026106094591105337,-0.0026105749881276895,-0.002610616406068811,-0.0026105680411694122,-0.000596089960619561,-0.00021982570341784986,0.12470690487014573,3.1936934451827653e-12
44,6.77951460107635e-08,9.73835580191948e-09,5.805679020884403e-08,7.753350181268298e-08,4.870796863900133e-08,8.688232338252568e-08,4.101466755548494e-08,9.457562446604208e-08,-0.0010483030840628728,-0.00042853945269937844,-0.0029481956610693943,9.73835580191948e-09,-0.0029482053994251962,-0.0029481859227135925,-0.002948214748246766,-0.0029481765738920227,-0.00294822244154785,-0.002948168880590939,-0.0010483030840628728,-0.00042853945269937844,0.12408878304600517,4.087752849690382e-12
45,8.032953505149403e-08,1.1635600336478184e-08,6.869393471501584e-08,9.196513538797222e-08,5.752375839199679e-08,1.0313531171099127e-07,4.8331634126179025e-08,1.1232743597680904e-07,-0.0015567834470812316,-0.0006632226971693902,-0.0036234025359699485,1.1635600336478184e-08,-0.003623414171570285,-0.003623390900369612,-0.003623425341746608,-0.003623379730193289,-0.0036234345338708738,-0.0036233705380690233,-0.0015567834470812316,-0.0006632226971693902,0.12307260837330547,6.11722912793477e-12
46,9.913111861258965e-08,1.449325382555974e-08,8.463786478702992e-08,1.1362437243814939e-07,7.072434111449257e-08,1.2753789611068675e-07,5.927467059230037e-08,1.3898756663287894e-07,-0.0021215310496746375,-0.0009498449320163679,-0.004636212848320764,1.449325382555974e-08,-0.0046362273415745895,-0.004636198355066939,-0.004636241255098262,-0.004636184441543266,-0.0046362527047687846,-0.004636172991872744,-0.0021215310496746375,-0.0009498449320163679,0.1219494165815397,9.514818394443525e-12
47,1.1401432880789471e-07,1.6453994319582763e-08,9.756033448831194e-08,1.3046832312747746e-07,8.176449994151248e-08,1.4626415767427693e-07,6.87658444290421e-08,1.592628131867473e-07,-0.0028550803709931787,-0.0013143756524287926,-0.004913851496257241,1.6453994319582763e-08,-0.004913867950251561,-0.0049138350422629215,-0.004913883746086108,-0.004913819246428375,-0.00491389674474162,-0.004913806247772863,-0.0028550803709931787,-0.0013143756524287926,0.12352040050157194,5.123699532188372e-12
48,1.1912213626295173e-07,1.6498277751108166e-08,1.0262385851184357e-07,1.356204140140599e-07,8.678551187077972e-08,1.5145876065512375e-07,7.375187244740428e-08,1.6449240007849919e-07,-0.003426182660408587,-0.0017002631919132542,-0.0048068681284413805,1.6498277751108166e-08,-0.0048068846267191314,-0.00480685163016363,-0.004806900465065773,-0.0048068357918169885,-0.004806913498705196,-0.004806822758177565,-0.003426182660408587,-0.0017002631919132542,0.1286235632994915,6.497857091055611e-13
49,1.4664875436948015e-07,2.0320029666539092e-08,1.2632872470294107e-07,1.6696878403601923e-07,1.0682149622306353e-07,1.8647601251589677e-07,9.076867278649764e-08,2.0252883595246267e-07,-0.0039231871489463065,-0.0020779212415657266,-0.00609367247195078,2.0320029666539092e-08,-0.006093692791980447,-0.0060936521519211135,-0.006093712299208927,-0.006093632644692633,-0.006093728352032363,-0.006093616591869197,-0.0039231871489463065,-0.0020779212415657266,0.12856537458544673,6.655793827987617e-13
50,1.9141132197984675e-07,2.125794140959017e-08,1.7015338057025657e-07,2.1266926338943693e-07,1.4974575681705003e-07,2.3307688714264348e-07,1.3295198310347379e-07,2.498706608562197e-07,-0.004503700523668251,-0.002554564240718922,-0.009195819631038025,2.125794140959017e-08,-0.009195840888979434,-0.009195798373096616,-0.009195861296603188,-0.009195777965472862,-0.009195878090376901,-0.009195761171699148,-0.004503700523668251,-0.002554564240718922,0.15967159395495528,3.70489421825374e-19
51,2.3756672682586714e-07,2.618597379929711e-08,2.1138075302657003e-07,2.637527006251643e-07,1.862422181792448e-07,2.8889123547248945e-07,1.655552988778001e-07,3.095781547739342e-07,-0.005544971185329689,-0.00326983394441729,-0.010509804936838583,2.618597379929711e-08,-0.010509831122812383,-0.010509778750864784,-0.01050985626134723,-0.010509753612329937,-0.01050987694826653,-0.010509732925410636,-0.005544971185329689,-0.00326983394441729,0.16084743265180296,2.0200538097736927e-19
52,2.710556354109525e-07,3.1070412526162956e-08,2.3998522288478955e-07,3.021260479371154e-07,2.101576268596731e-07,3.3195364396223185e-07,1.8561200096400434e-07,3.564992698579006e-07,-0.006692704918807797,-0.004086179440869547,-0.011779622672930985,3.1070412526162956e-08,-0.011779653743343511,-0.01177959160251846,-0.011779683570939536,-0.011779561774922434,-0.011779708116565432,-0.011779537229296538,-0.006692704918807797,-0.004086179440869547,0.1548218525725632,4.3077028977190236e-18
53,3.047811758445207e-07,3.304077327989013e-08,2.717404025646306e-07,3.378219491244108e-07,2.4002126021593603e-07,3.6954109147310533e-07,2.1391904932482283e-07,3.9564330236421853e-07,-0.007883273222909498,-0.004974233729525045,-0.012751886577194373,3.304077327989013e-08,-0.012751919617967653,-0.012751853536421092,-0.01275195133711,-0.012751821817278745,-0.012751977439320892,-0.012751795715067854,-0.007883273222909498,-0.004974233729525045,0.16347272619605852,5.129271568403922e-20
54,3.390257167108348e-07,3.4167449777227564e-08,3.048582669336073e-07,3.7319316648806236e-07,2.720575151474688e-07,4.0599391827420084e-07,2.4506522982345903e-07,4.329862035982106e-07,-0.009189612403065688,-0.0059370775492777255,-0.012811383329981382,3.4167449777227564e-08,-0.012811417497431159,-0.012811349162531604,-0.012811450298182946,-0.012811316361779818,-0.01281147729046827,-0.012811289369494494,-0.009189612403065688,-0.0059370775492777255,0.17547603831160805,7.26126297746595e-23
55,4.5082619599651466e-07,4.2295563731063006e-08,4.0853063226545164e-07,4.931217597275776e-07,3.6792689108363115e-07,5.337255009093981e-07,3.345133957360914e-07,5.67138996256938e-07,-0.010523698269989022,-0.006808165670063619,-0.01684711219575225,4.2295563731063006e-08,-0.01684715449131598,-0.016847069900188517,-0.016847195095057162,-0.016847029296447335,-0.016847228508552508,-0.01684699588295199,-0.010523698269989022,-0.006808165670063619,0.1880550968084293,4.456128385105573e-26
56,5.895870388614333e-07,4.621723407972324e-08,5.433698047817101e-07,6.358042729411565e-07,4.990012600651757e-07,6.801728176576908e-07,4.624896451421944e-07,7.166844325806721e-07,-0.01231593822395593,-0.0079637249776434,-0.021465052508800334,4.621723407972324e-08,-0.02146509872603441,-0.021465006291566256,-0.02146514309457913,-0.02146496192302154,-0.021465179606194054,-0.021464925411406613,-0.01231593822395593,-0.0079637249776434,0.22336723355064808,2.307915056802358e-36
57,8.5570028545377e-07,5.881682532287584e-08,7.968834601308942e-07,9.145171107766459e-07,7.404193078209334e-07,9.709812630866066e-07,6.939540158158615e-07,1.0174465550916786e-06,-0.01436081037024965,-0.009414068076503496,-0.03046679136128294,5.881682532287584e-08,-0.030466850178108264,-0.030466732544457618,-0.030466906642260573,-0.03046667608030531,-0.03046695310755258,-0.030466629615013303,-0.01436081037024965,-0.009414068076503496,0.2528498857498373,1.9563824750372604e-46
