Day,Slope FD,Slope std dev FD,Slope 68% IC FD LOW,Slope 68% IC FD HIGH,Slope 95% IC FD LOW,Slope 95% IC FD HIGH,Slope 99.7% IC FD LOW,Slope 99.7% IC FD HIGH,S-Moving avrg 7 days FD,S-Moving avrg 14 days FD,Intercept FD,Intercept std dev FD,Intercept 68% IC FD LOW,Intercept 68% IC FD HIGH,Intercept 95% IC FD LOW,Intercept 95% IC FD HIGH,Intercept 99.7% IC FD LOW,Intercept 99.7% IC FD HIGH,S-Moving avrg 7 days FD,S-Moving avrg 14 days FD,R-value,P-value
58,2.2964313531305282e-07,1.1994426438320725e-08,2.1764870887473208e-07,2.416375617513735e-07,2.061340594939442e-07,2.531522111321614e-07,1.9665846260767083e-07,2.6262780801843483e-07,-0.0033261644040740563,-0.0021168150538625795,-0.0058055486461010275,1.1994426438320725e-08,-0.005805560640527466,-0.005805536651674589,-0.005805572155176846,-0.005805525137025209,-0.0058055816307737325,-0.0058055156614283225,-0.0033261644040740563,-0.0021168150538625795,0.325227393274173,2.5785258223318707e-77
59,3.5823028241811417e-07,2.300633165487504e-08,3.3522395076323914e-07,3.812366140729892e-07,3.131378723745591e-07,4.0332269246166923e-07,2.949628703672078e-07,4.214976944690205e-07,-0.004082119555742165,-0.0025114567285703083,-0.006449674681861521,2.300633165487504e-08,-0.006449697688193176,-0.006449651675529866,-0.006449719774271565,-0.006449629589451477,-0.006449737949273572,-0.0064496114144494705,-0.004082119555742165,-0.0025114567285703083,0.26936871730952494,1.0812250905936651e-52
60,4.0299532376868163e-07,2.3808187185671244e-08,3.791871365830104e-07,4.268035109543529e-07,3.56331276884766e-07,4.496593706525973e-07,3.375228090080857e-07,4.6846783852927754e-07,-0.004995021352008525,-0.0029296770646865164,-0.010519512244153019,2.3808187185671244e-08,-0.010519536052340205,-0.010519488435965833,-0.010519558908199902,-0.010519465580106135,-0.01051957771666778,-0.010519446771638259,-0.004995021352008525,-0.0029296770646865164,0.29091177987800304,1.5322376874077394e-61
61,4.5986818205240267e-07,2.2521023361738348e-08,4.373471586906643e-07,4.82389205414141e-07,4.157269762633955e-07,5.040093878414098e-07,3.979353678076222e-07,5.218009962971831e-07,-0.006738357267236185,-0.003717513495164711,-0.017476965147951672,2.2521023361738348e-08,-0.017476987668975034,-0.01747694262692831,-0.01747700928915746,-0.017476921006745885,-0.017477027080765917,-0.017476903215137427,-0.006738357267236185,-0.003717513495164711,0.34436857236130736,4.6959612973728255e-87
62,7.589530656677419e-07,4.157829679306778e-08,7.17374768874674e-07,8.005313624608097e-07,6.77459603953329e-07,8.404465273821547e-07,6.446127494868054e-07,8.732933818486783e-07,-0.008978563314266316,-0.005070124919454522,-0.030273854080163864,4.157829679306778e-08,-0.030273895658460656,-0.030273812501867073,-0.03027393557362558,-0.03027377258670215,-0.030273968420480045,-0.030273739739847684,-0.008978563314266316,-0.005070124919454522,0.31157481497808487,8.726356524113056e-71
63,8.253040108303572e-07,4.645279385214622e-08,7.78851216978211e-07,8.717568046825034e-07,7.342565348801507e-07,9.163514867805637e-07,6.97558827736955e-07,9.530491939237594e-07,-0.013254548942118955,-0.00729989797612025,-0.025330503208710796,4.645279385214622e-08,-0.025330549661504647,-0.025330456755916945,-0.025330594256186747,-0.025330412161234845,-0.02533063095389389,-0.0253303754635277,-0.013254548942118955,-0.00729989797612025,0.3040388568090131,2.512622013817379e-67
64,1.1496182683659152e-06,6.067412347958746e-08,1.0889441448863278e-06,1.2102923918455027e-06,1.0306969863459238e-06,1.2685395503859066e-06,9.827644287970498e-07,1.3164721079347806e-06,-0.015976009668156984,-0.009009771518398983,-0.02853051523956049,6.067412347958746e-08,-0.028530575913683968,-0.02853045456543701,-0.02853063416084251,-0.02853039631827847,-0.028530682093400057,-0.02853034838572092,-0.015976009668156984,-0.009009771518398983,0.32220876304908874,7.665287655231627e-76
65,1.5663258384199806e-06,8.790627103598239e-08,1.4784195673839982e-06,1.654232109455963e-06,1.394029547189455e-06,1.7386221296505061e-06,1.324583593071029e-06,1.8080680837689321e-06,-0.019763504100400228,-0.011103350744072826,-0.05919788710580626,8.790627103598239e-08,-0.05919797501207729,-0.059197799199535224,-0.059198059402097485,-0.05919771480951503,-0.059198128848051604,-0.05919764536356091,-0.019763504100400228,-0.011103350744072826,0.3048403383463719,1.0890486740475474e-67
66,1.8725210829509646e-06,1.0554614343297912e-07,1.7669749395179854e-06,1.9780672263839436e-06,1.6656506418223256e-06,2.079391524079604e-06,1.582269188510272e-06,2.1627729773916574e-06,-0.028554872837724347,-0.015559356080204662,-0.05436249358911771,1.0554614343297912e-07,-0.05436259913526115,-0.054362388042974275,-0.05436270045955884,-0.05436228671867658,-0.054362783841012154,-0.05436220333722327,-0.028554872837724347,-0.015559356080204662,0.30364655217199477,3.779448293214889e-67
67,2.6085136818365277e-06,1.3716546048037607e-07,2.471348221356152e-06,2.7456791423169036e-06,2.3396693792949905e-06,2.877357984378065e-06,2.2313086655154934e-06,2.985718698157562e-06,-0.03586203639521846,-0.01966629682519346,-0.06190205413145916,1.3716546048037607e-07,-0.061902191296919644,-0.06190191696599868,-0.0619023229757617,-0.06190178528715662,-0.06190243133647548,-0.06190167692644284,-0.03586203639521846,-0.01966629682519346,0.3232727395577321,2.3292140646151343e-76
