Day,Slope AC,Slope std dev AC,Slope 68% IC AC LOW,Slope 68% IC AC HIGH,Slope 95% IC AC LOW,Slope 95% IC AC HIGH,Slope 99.7% IC AC LOW,Slope 99.7% IC AC HIGH,S-Moving avrg 7 days AC,S-Moving avrg 14 days AC,Intercept AC,Intercept std dev AC,Intercept 68% IC AC LOW,Intercept 68% IC AC HIGH,Intercept 95% IC AC LOW,Intercept 95% IC AC HIGH,Intercept 99.7% IC AC LOW,Intercept 99.7% IC AC HIGH,S-Moving avrg 7 days AC,S-Moving avrg 14 days AC,R-value,P-value
860,0.041986301117312566,0.0035950362954349545,0.03839126482187761,0.04558133741274752,0.034940029978260054,0.04903257225636508,0.03209995130486644,0.05187265092975869,707480.1552296557,702956.1061908235,711084.9782112227,0.0035950362954349545,711084.9746161863,711084.981806259,711084.9711649516,711084.9852574938,711084.9683248729,711084.9880975725,707480.1552296557,702956.1061908235,0.5737139380339615,6.58973619663326e-26
861,0.04201437724079556,0.0036014735459379476,0.038412903694857614,0.04561585078673351,0.034955489090757186,0.04907326539083394,0.032110324989466206,0.05191842949212492,708606.558796056,704219.4529037437,712530.1739239353,0.0036014735459379476,712530.1703224618,712530.1775254088,712530.1668650471,712530.1809828235,712530.164019883,712530.1838279875,708606.558796056,704219.4529037437,0.57328267880791,7.306054527300175e-26
862,0.042050306515838146,0.003609450618100948,0.0384408558977372,0.04565975713393909,0.03497578330436029,0.049124829727316,0.03212431731606054,0.05197629571561575,709737.4861087756,705451.3587786115,714016.0606142955,0.003609450618100948,714016.0570048449,714016.0642237462,714016.0535397723,714016.0676888188,714016.0506883063,714016.0705402847,709737.4861087756,705451.3587786115,0.5727601451390528,8.27740726537241e-26
863,0.04207298237641408,0.0036142582049554224,0.03845872417145866,0.045687240581369505,0.03498903629470145,0.04915692845812671,0.03213377231278667,0.052012192440041495,710921.9697612594,706680.3517541601,715275.0179995401,0.0036142582049554224,715275.0143852818,715275.0216137983,715275.0109155941,715275.0250834861,715275.0080603301,715275.0279387501,710921.9697612594,706680.3517541601,0.5724553550777741,8.90165614237642e-26
864,0.04209967350653087,0.0036200613920506068,0.03847961211448026,0.04571973489858148,0.03500435317811168,0.04919499383495006,0.0321445046783917,0.05205484233467004,712071.7177367825,707893.5157768799,716466.9698329875,0.0036200613920506068,716466.9662129261,716466.973453049,716466.9627376671,716466.9769283079,716466.9598778187,716466.9797881563,712071.7177367825,707893.5157768799,0.5720819874965881,9.729874780058679e-26
865,0.042107236230867914,0.003621359017841468,0.038485877213026445,0.04572859524870938,0.03500937255589864,0.04920509990583719,0.032148498931803875,0.052065973529931954,713260.8602704318,709113.4883186296,717158.638094353,0.003621359017841468,717158.634472994,717158.641715712,717158.6309964893,717158.6451922167,717158.6281356157,717158.6480530903,713260.8602704318,709113.4883186296,0.5720131885578518,9.890568662764851e-26
866,0.042113355934225404,0.0036223469493750432,0.03849100898485036,0.045735702883600446,0.03501355591345032,0.04921315595500049,0.03215190182344403,0.052074810045006775,714421.9731127223,710314.5021857615,717925.3655963033,0.0036223469493750432,717925.3619739563,717925.3692186502,717925.3584965032,717925.3726961033,717925.3556348492,717925.3755577573,714421.9731127223,710314.5021857615,0.5719641416432065,1.0006722054158104e-25
867,0.04214047772393209,0.003627830327749927,0.03851264739618216,0.04576830805168202,0.035029930281542235,0.049251025166321946,0.03216394432261979,0.05211701112524439,715562.0376769025,711487.5488961978,718717.1448377196,0.003627830327749927,718717.1412098893,718717.1484655499,718717.1377271722,718717.151948267,718717.1348611863,718717.154814253,715562.0376769025,711487.5488961978,0.5716297835708901,1.0835174060817936e-25
868,0.04216119468530771,0.0036319899551738952,0.03852920473013382,0.045793184640481606,0.03504249437316688,0.049279894997448545,0.0321732223085795,0.05214916706203593,716593.1994958664,712594.5172058054,720319.8893778455,0.0036319899551738952,720319.8857458555,720319.8930098354,720319.8822591451,720319.8964965458,720319.8793898731,720319.8993658178,716593.1994958664,712594.5172058054,0.571377929850094,1.1503501344593513e-25
869,0.042197279160055744,0.0036398056790281287,0.038557473481027615,0.04583708483908387,0.03506326002916061,0.04933129829095088,0.032187813542728386,0.0522067447773831,717643.8376231248,713715.6925388998,721830.4108112019,0.0036398056790281287,721830.4071713962,721830.4144510076,721830.4036771827,721830.4179452211,721830.4008017363,721830.4208206675,717643.8376231248,713715.6925388998,0.5708799181957879,1.294687114210773e-25
870,0.04222453544650832,0.0036453729831402953,0.038579162463368025,0.04586990842964861,0.035079604399553335,0.0493694664934633,0.03219975974287251,0.052249311150144126,718736.4030917351,714863.4811628852,723083.1092439303,0.0036453729831402953,723083.1055985574,723083.1128893032,723083.1020989993,723083.1163888613,723083.0992191546,723083.1192687061,718736.4030917351,714863.4811628852,0.5705402433920349,1.4032284175348527e-25
871,0.042249903556349576,0.0036500748718978236,0.038599828684451755,0.0458999784282474,0.035095756807429844,0.04940405030526931,0.032212197658630565,0.05228760945406859,719839.0929935589,715994.7564780798,724359.4176630606,0.0036500748718978236,724359.4140129858,724359.4213131354,724359.4105089138,724359.4248172074,724359.4076253547,724359.4277007665,719839.0929935589,715994.7564780798,0.5702753421514469,1.4940571903141368e-25
872,0.042262274789612087,0.0036515293310001792,0.03861074545861191,0.045913804120612266,0.03510527730085174,0.049419272278372436,0.032220569129361595,0.05230398044986258,721039.2229216769,717150.7028651541,725025.388206399,0.0036515293310001792,725025.3845548697,725025.3918579284,725025.3810494016,725025.3953633965,725025.3781646934,725025.3982481047,721039.2229216769,717150.7028651541,0.5702346957266855,1.5084974281389437e-25
873,0.04227070168426281,0.003652294711145974,0.03861840697311683,0.04592299639540878,0.0351122040504167,0.049429199318108914,0.03222689122861138,0.052314512139914233,722222.5600233595,718291.7357240611,725496.6670018036,0.003652294711145974,725496.6633495089,725496.6706540984,725496.659843306,725496.6741603012,725496.6569579932,725496.6770456141,722222.5600233595,718291.7357240611,0.5702307675263112,1.509900246730208e-25
874,0.042298527993046044,0.00365803013055033,0.03864049786249572,0.04595655812359637,0.03512878893716739,0.049468267048924694,0.03223894513403264,0.05235811085205945,723352.4803840402,719400.3271694904,726600.5397910296,0.00365803013055033,726600.5361329995,726600.5434490598,726600.5326212905,726600.5469607688,726600.5297314468,726600.5498506125,723352.4803840402,719400.3271694904,0.5698801851362072,1.6404166040713888e-25
875,0.04232444707988285,0.0036644123845296192,0.03866003469535323,0.045988859464412474,0.0351421988062048,0.049506695353560906,0.0322473130224264,0.0524015811373393,724399.2554529043,720482.6630054207,728933.7569344589,0.0036644123845296192,728933.7532700464,728933.7605988713,728933.7497522106,728933.7641167071,728933.7468573248,728933.7670115929,724399.2554529043,720482.6630054207,0.5694451222427628,1.817928242126462e-25
876,0.042363886343546917,0.003672134808813119,0.038691751534733795,0.04603602115236004,0.035166502118273206,0.04956127056882063,0.03226551561931084,0.05246225706778299,725583.1464734472,721630.1781069717,730405.5686516925,0.003672134808813119,730405.5649795576,730405.5723238273,730405.5614543082,730405.5758490767,730405.5585533218,730405.5787500632,725583.1464734472,721630.1781069717,0.5689934617606769,2.0222358152235635e-25
