Day,Slope FD,Slope std dev FD,Slope 68% IC FD LOW,Slope 68% IC FD HIGH,Slope 95% IC FD LOW,Slope 95% IC FD HIGH,Slope 99.7% IC FD LOW,Slope 99.7% IC FD HIGH,S-Moving avrg 7 days FD,S-Moving avrg 14 days FD,Intercept FD,Intercept std dev FD,Intercept 68% IC FD LOW,Intercept 68% IC FD HIGH,Intercept 95% IC FD LOW,Intercept 95% IC FD HIGH,Intercept 99.7% IC FD LOW,Intercept 99.7% IC FD HIGH,S-Moving avrg 7 days FD,S-Moving avrg 14 days FD,R-value,P-value
12,6.189212175599715e-08,1.5379875883358758e-07,-9.190663707759043e-08,2.1569088058958473e-07,-2.395534455578345e-07,3.6333768906982877e-07,-3.6105446503636865e-07,4.84838708548363e-07,5.261009008195885,3.4855025814434133,15.224165319157942,1.5379875883358758e-07,15.224165165359183,15.2241654729567,15.224165017712375,15.22416562060351,15.224164896211356,15.224165742104528,5.261009008195885,3.4855025814434133,0.024128686683070364,0.687682171740751
13,4.181372591353979e-08,8.976008353108361e-08,-4.794635761754382e-08,1.315738094446234e-07,-1.3411603780738409e-07,2.1774348963446367e-07,-2.0502650379694016e-07,2.8865395562401974e-07,7.366890983281626,4.463724476252957,9.89823268699451,8.976008353108361e-08,9.898232597234426,9.898232776754593,9.898232511064746,9.898232862924273,9.89823244015428,9.89823293383474,7.366890983281626,4.463724476252957,0.027928253890817475,0.6416956785573315
14,5.2541331112312496e-08,1.2076815777923114e-07,-6.822682666691864e-08,1.7330948889154363e-07,-1.8416425813498054e-07,2.8924692035960553e-07,-2.795711027805731e-07,3.8465376500519813e-07,7.599199136558099,4.881763569386923,12.854383896202012,1.2076815777923114e-07,12.854383775433854,12.85438401697017,12.854383659496424,12.854384132907601,12.854383564089579,12.854384228314446,7.599199136558099,4.881763569386923,0.026084254987606286,0.6638568077075564
15,4.851855084424275e-08,1.1424484992384556e-07,-6.572629907960281e-08,1.6276340076808832e-07,-1.7540135500649456e-07,2.7243845669498003e-07,-2.656547864463325e-07,3.6269188813481805e-07,9.438892436897808,5.733420589917435,12.013682324391034,1.1424484992384556e-07,12.013682210146184,12.013682438635884,12.013682100471128,12.01368254831094,12.013682010217696,12.013682638564372,9.438892436897808,5.733420589917435,0.025462905381794704,0.671391772518242
16,4.183663021561493e-08,9.362613072619859e-08,-5.178950051058366e-08,1.3546276094181353e-07,-1.4167058600773432e-07,2.2534384643896416e-07,-2.1563522928143122e-07,2.993084897126611e-07,10.347981842670404,6.632374314992371,10.119018616985532,9.362613072619859e-08,10.1190185233594,10.119018710611662,10.119018433478315,10.119018800492748,10.119018359513673,10.11901887445739,10.347981842670404,6.632374314992371,0.02679053048096775,0.6553328689418537
17,4.56144195282324e-08,1.0864489047571368e-07,-6.303047094748127e-08,1.5425931000394608e-07,-1.6732956580416642e-07,2.585584048606312e-07,-2.531590292799802e-07,3.44387868336445e-07,11.141063138233159,7.3400144750808005,11.33802263655111,1.0864489047571368e-07,11.338022527906219,11.338022745196,11.338022423607123,11.338022849495095,11.33802233777766,11.338022935324558,11.141063138233159,7.3400144750808005,0.025172874120055467,0.6749202512283954
18,3.623391431857912e-08,8.212341225576352e-08,-4.5889497937184395e-08,1.1835732657434264e-07,-1.2472797370271736e-07,1.9719580233987563e-07,-1.8960546938477053e-07,2.620732980219288e-07,11.907917580047021,8.090374386648287,8.736932078053076,8.212341225576352e-08,8.736931995929664,8.736932160176488,8.736931917091189,8.736932239014964,8.736931852213692,8.736932303892461,11.907917580047021,8.090374386648287,0.026452935028420624,0.6594017755248263
19,3.855655575671426e-08,9.673545094800447e-08,-5.8178895191290206e-08,1.3529200670471872e-07,-1.5104492810137448e-07,2.2815803961480302e-07,-2.27465934350298e-07,3.045790458637265e-07,10.826712039862878,8.596191662116194,9.732478447809083,9.673545094800447e-08,9.732478351073631,9.732478544544534,9.732478258207598,9.732478637410567,9.732478181786593,9.732478713831572,10.826712039862878,8.596191662116194,0.023898251055005267,0.6905106404953614
20,3.210248231505117e-08,8.015350018880394e-08,-4.805101787375277e-08,1.1225598250385511e-07,-1.2499837805500453e-07,1.892033426851069e-07,-1.8831964320415967e-07,2.52524607834262e-07,10.799086333331976,9.145699737436622,8.163564735485313,8.015350018880394e-08,8.163564655331813,8.163564815638813,8.163564578384452,8.163564892586173,8.163564515063188,8.163564955907438,10.799086333331976,9.145699737436622,0.024014218846709765,0.6890866602907143
21,2.5557672185329867e-08,6.261906013817572e-08,-3.7061387952845856e-08,8.817673232350559e-08,-9.717568568549456e-08,1.482910300561543e-07,-1.4664474319465335e-07,1.9776008756531311e-07,10.01728313987919,9.11948288883275,6.579339740704815,6.261906013817572e-08,6.579339678085755,6.579339803323875,6.579339617971457,6.579339863438173,6.5793395685024,6.57933991290723,10.01728313987919,9.11948288883275,0.024471594798555246,0.6834812103308355
22,5.598476557286691e-09,3.50025031121793e-09,2.0982262460687606e-09,9.09872686850462e-09,-1.2620140527004522e-09,1.2458967167273834e-08,-4.0272117985626165e-09,1.5224164913135998e-08,9.111559375931488,9.485876400105138,1.1929197706587902,3.50025031121793e-09,1.1929197671585399,1.1929197741590405,1.1929197637982996,1.1929197775192808,1.192919761033102,1.1929197802844784,9.111559375931488,9.485876400105138,0.09549029737247602,0.11085641217211545
23,1.8821295428151385e-07,5.669845225496182e-07,-3.787715682681043e-07,7.551974768311321e-07,-9.230767099157377e-07,1.2995026184787654e-06,-1.3709944827299361e-06,1.7474203912929639e-06,7.623876234877032,9.073089775559241,48.83346802736566,5.669845225496182e-07,48.83346746038114,48.83346859435019,48.833466916076,48.833469138655325,48.83346646815822,48.8334695865731,7.623876234877032,9.073089775559241,0.019905351644009434,0.7401738946744254
24,8.087688235168432e-08,2.3686708820685455e-07,-1.5599020585517025e-07,3.1774397055853886e-07,-3.833826105337506e-07,5.451363752371193e-07,-5.705076102171658e-07,7.322613749205344e-07,13.873117133346122,12.417161866617446,20.891497098108214,2.3686708820685455e-07,20.891496861241126,20.891497334975302,20.89149663384872,20.891497562367707,20.89149644672372,20.891497749492707,13.873117133346122,12.417161866617446,0.02047416679728742,0.7330271786716311
25,2.6899525658555305e-08,7.041545841229377e-08,-4.3515932753738464e-08,9.731498407084908e-08,-1.1111477282954047e-07,1.649138241466511e-07,-1.6674298497525255e-07,2.2054203629236318e-07,15.89887797002198,13.50597733680516,6.659547596446124,7.041545841229377e-08,6.659547526030666,6.659547666861583,6.659547458431826,6.659547734460423,6.6595474028036135,6.659547790088635,15.89887797002198,13.50597733680516,0.02290552518504449,0.7027445724201004
26,2.6859744614390238e-08,7.385034418617533e-08,-4.699059957178509e-08,1.0071008880056557e-07,-1.1788692999051342e-07,1.7160641921929388e-07,-1.7622870189759193e-07,2.2994819112637239e-07,15.386722828128152,12.847160588904249,6.792806617151861,7.385034418617533e-08,6.792806543301516,6.792806691002205,6.792806472405187,6.792806761898535,6.792806414063414,6.792806820240307,15.386722828128152,12.847160588904249,0.02180839257077316,0.7163546940505414
27,2.4261087503697307e-08,6.903436870059857e-08,-4.4773281196901266e-08,9.329545620429588e-08,-1.110462751494759e-07,1.595684501568705e-07,-1.6558342642294877e-07,2.1410560143034338e-07,15.158263141739246,12.608281660454814,6.233576033687371,6.903436870059857e-08,6.233575964653003,6.23357610272174,6.233575898380009,6.233576168994734,6.233575843842857,6.233576223531886,15.158263141739246,12.608281660454814,0.021072985019200418,0.7255282998602284
28,2.2645175183579063e-08,6.46804200957766e-08,-4.203524491219754e-08,8.732559527935567e-08,-1.0412844820414307e-07,1.494187985713012e-07,-1.552259800798066e-07,2.0051633044696473e-07,15.100635857236336,12.09898874795369,5.771771917404131,6.46804200957766e-08,5.7717718527237105,5.771771982084551,5.771771790630507,5.771772044177754,5.7717717395329755,5.771772095275286,15.100635857236336,12.09898874795369,0.020993494280221337,0.726522258969154
29,5.135263717146585e-09,1.3339052355261165e-08,-8.20378863811458e-09,1.847431607240775e-08,-2.1009278899165296e-08,3.1279806333458465e-08,-3.154713025982162e-08,4.181765769411479e-08,15.863777881693892,11.618841793570082,1.3594878740253105,1.3339052355261165e-08,1.3594878606862582,1.3594878873643628,1.359487847880768,1.359487900169853,1.3594878373429164,1.3594879107077045,15.863777881693892,11.618841793570082,0.02308339270264569,0.7005468595864306
30,6.681332403770789e-09,1.594105469088855e-08,-9.25972228711776e-09,2.2622387094659336e-08,-2.4563134790370767e-08,3.792579959791235e-08,-3.7156567996172716e-08,5.05192328037143e-08,7.951447856137169,10.945031736419297,1.7696802116266959,1.594105469088855e-08,1.7696801956856412,1.7696802275677506,1.7696801803822286,1.769680242871163,1.7696801677887954,1.7696802554645963,7.951447856137169,10.945031736419297,0.02512965102173459,0.6754467086466205
31,1.189259668110834e-08,1.2073983467154899e-08,-1.8138678604655923e-10,2.3966580148263238e-08,-1.1772410914515263e-08,3.555760427673194e-08,-2.131085785356763e-08,4.509605121578431e-08,4.764478375056916,10.209005396040498,1.9163214010069227,1.2073983467154899e-08,1.9163213889329394,1.916321413080906,1.9163213773419152,1.9163214246719302,1.9163213678034683,1.9163214342103772,4.764478375056916,10.209005396040498,0.058972185464714895,0.3254918041410042
32,2.1974980099393232e-08,5.5013765594447147e-08,-3.3038785495053915e-08,7.698874569384037e-08,-8.585200046572318e-08,1.2980196066450966e-07,-1.2931287528533643e-07,1.7326283548412286e-07,3.973940675817049,9.684343036267713,5.676290318211163,5.5013765594447147e-08,5.676290263197397,5.676290373224929,5.676290210384183,5.676290426038143,5.676290166923308,5.676290469499018,3.973940675817049,9.684343036267713,0.023950254090993123,0.6898719548751153
33,3.968065254742102e-09,7.392372053916857e-09,-3.424306799174755e-09,1.1360437308658959e-08,-1.0520983970934938e-08,1.8457114480419142e-08,-1.6360957893529255e-08,2.429708840301346e-08,3.787854625993599,9.372328564760183,1.0493796049528714,7.392372053916857e-09,1.0493795975604994,1.0493796123452435,1.0493795904638221,1.0493796194419207,1.0493795846238483,1.0493796252818945,3.787854625993599,9.372328564760183,0.032177155324297074,0.5918500414228924
34,6.702658046910416e-09,1.2065246854823098e-08,-5.362588807912682e-09,1.8767904901733513e-08,-1.6945225788542853e-08,3.0350541882363685e-08,-2.6476770803853102e-08,3.988208689767393e-08,2.9238218878711826,8.825083554719225,1.840510435115262,1.2065246854823098e-08,1.840510423050015,1.8405104471805087,1.840510411467378,1.8405104587631458,1.8405104019358332,1.8405104682946907,2.9238218878711826,8.825083554719225,0.03330025228076115,0.578976053670891
35,1.0125193657627862e-08,2.0169126343332825e-08,-1.0043932685704963e-08,3.0294320000960684e-08,-2.9406293975304476e-08,4.96566812905602e-08,-4.5339903786537404e-08,6.559029110179313e-08,2.2686116408230377,8.460558223520028,2.765910618613866,2.0169126343332825e-08,2.7659105984447394,2.765910638782992,2.7659105790823784,2.765910658145353,2.7659105631487684,2.765910674078963,2.2686116408230377,8.460558223520028,0.030095190045065386,0.616054698258296
36,1.1224715903016546e-08,1.9440936122850024e-08,-8.216220219833478e-09,3.066565202586657e-08,-2.6879518897769498e-08,4.932895070380259e-08,-4.223785843482102e-08,6.46872902408541e-08,2.5030154315877966,8.581557519516574,3.106489153482648,1.9440936122850024e-08,3.1064891340417122,3.106489172923584,3.1064891153784133,3.106489191586883,3.106489100020074,3.1064892069452226,2.5030154315877966,8.581557519516574,0.0346079242591531,0.5641532665235494
37,1.667541964556002e-08,2.6215141257024523e-08,-9.539721611464504e-09,4.2890560902584546e-08,-3.470625721820805e-08,6.805709650932809e-08,-5.5416218811257414e-08,8.876705810237745e-08,2.725816921897122,5.064097606140957,4.3321265141538845,2.6215141257024523e-08,4.332126487938743,4.332126540369026,4.332126462772208,4.332126565535561,4.332126442062246,4.332126586245523,2.725816921897122,5.064097606140957,0.038122936833729505,0.5252353683207007
38,1.7937889958951952e-08,2.696215538175733e-08,-9.024265422805377e-09,4.490004534070928e-08,-3.490793458929241e-08,7.078371450719632e-08,-5.62080373408807e-08,9.20838172587846e-08,3.128451107421616,3.7902998689137,4.582418819560694,2.696215538175733e-08,4.5824187925985385,4.582418846522849,4.582418766714869,4.582418872406518,4.582418745414766,4.582418893706621,3.128451107421616,3.7902998689137,0.03987024372933252,0.5064109647760462
39,2.328840022781811e-08,3.6891515296216115e-08,-1.3603115068398006e-08,6.017991552403423e-08,-4.9018969752765476e-08,9.55957702084017e-08,-7.816326683677621e-08,1.2474006729241242e-07,2.9461391909798706,3.6305207322302064,6.028724518896125,3.6891515296216115e-08,6.028724482004609,6.02872455578764,6.028724446588755,6.028724591203495,6.028724417444458,6.028724620347791,2.9461391909798706,3.6305207322302064,0.03783377860557738,0.528384571115591
40,3.273424523377911e-08,4.053242864826946e-08,-7.798183414490348e-09,7.326667388204857e-08,-4.6709314916829024e-08,1.1217780538438725e-07,-7.872993354896191e-08,1.4419842401652012e-07,3.776030009970414,3.5717451862105345,7.577981794699465,4.053242864826946e-08,7.577981754167036,7.577981835231894,7.577981715255905,7.577981874143025,7.5779816832352855,7.577981906163644,3.776030009970414,3.5717451862105345,0.04838028751007882,0.42000771992945596
41,3.254752389133521e-08,3.382013825181915e-08,-1.272614360483938e-09,6.636766214315436e-08,-3.3739947082230325e-08,9.883499486490074e-08,-6.045785630116744e-08,1.2555290408383787e-07,4.732275236567781,3.6751610139806954,6.1582207612279225,3.382013825181915e-08,6.158220727407784,6.158220795048061,6.158220694940452,6.158220827515393,6.158220668222542,6.158220854233303,4.732275236567781,3.6751610139806954,0.05762327708659804,0.33669954943928726
42,4.088018991567248e-08,4.890741465631486e-08,-8.027224740642381e-09,8.978760457198734e-08,-5.4978342810704645e-08,1.367387226420496e-07,-9.36152003891934e-08,1.7537558022053835e-07,5.29766026033679,3.7048878481209875,8.177996964128,4.890741465631486e-08,8.177996915220586,8.177997013035416,8.177996868269467,8.177997059986534,8.17799682963261,8.177997098623392,5.29766026033679,3.7048878481209875,0.05006921073701183,0.4039464648277692
43,4.857629519274487e-08,3.6128310401916535e-08,1.2447984790828336e-08,8.47046055946614e-08,-2.2235193195011534e-08,1.193877835805013e-07,-5.07765584125256e-08,1.4792914879801534e-07,6.142911562111014,4.2293885473596555,7.00849072372224,3.6128310401916535e-08,7.0084906875939295,7.00849075985055,7.008490652910751,7.008490794533728,7.008490624369386,7.0084908230750935,6.142911562111014,4.2293885473596555,0.08037978108770108,0.17986684165319738
44,4.718636055681085e-08,4.192847931902454e-08,5.2578812377863135e-09,8.911483987583539e-08,-3.499345890847724e-08,1.2936618002209894e-07,-6.811695757050663e-08,1.6248967868412833e-07,6.588972263705741,4.632373971367005,8.461774770705738,4.192847931902454e-08,8.46177472877726,8.461774812634216,8.461774688525917,8.461774852885558,8.461774655402419,8.461774886009056,6.588972263705741,4.632373971367005,0.06734384792219812,0.26138972162897217
45,6.528392661354207e-08,6.030445916407312e-08,4.979467449468949e-09,1.2558838577761518e-07,-5.291281334804125e-08,1.834806665751254e-07,-1.0055333608765902e-07,2.3112118931474314e-07,7.235531588896581,5.13587038442076,12.396856307535016,6.030445916407312e-08,12.396856247230557,12.396856367839474,12.396856189338276,12.396856425731755,12.396856141697754,12.396856473372278,7.235531588896581,5.13587038442076,0.06479193366739693,0.2799364795544435
46,7.940212861027583e-08,6.666343464926282e-08,1.2738693961013013e-08,1.4606556325953866e-07,-5.125820330227929e-08,2.1006246052283095e-07,-1.0392231667519691e-07,2.6272657389574855e-07,8.296886887003064,5.6528369989841325,12.54716097188997,6.666343464926282e-08,12.547160905226535,12.547161038553403,12.547160841229637,12.547161102550302,12.547160788565524,12.547161155214415,8.296886887003064,5.6528369989841325,0.07125522728860993,0.23463433849114199
47,6.569652944267283e-08,6.518456540131585e-08,5.119640413569792e-10,1.3088109484398867e-07,-6.206521874390623e-08,1.934582776292519e-07,-1.1356102541094577e-07,2.4495408429629146e-07,9.125083416534814,6.537281719517756,11.720993917637017,6.518456540131585e-08,11.720993852452452,11.720993982821582,11.72099378987527,11.720994045398765,11.720993738379462,11.720994096894572,9.125083416534814,6.537281719517756,0.06033693961200713,0.31440093865948154
48,6.733582765244646e-08,7.544400582760769e-08,-8.108178175161231e-09,1.4277983348005416e-07,-8.053442376966462e-08,2.1520607907455753e-07,-1.4013518837347466e-07,2.748068436783676e-07,10.052212275936329,7.297318910480968,13.44999902311259,7.544400582760769e-08,13.449998947668583,13.449999098556596,13.449998875242338,13.44999917098284,13.449998815641573,13.449999230583606,10.052212275936329,7.297318910480968,0.05345369389646447,0.37288233224217693
49,8.02247519941411e-08,5.934825932771475e-08,2.0876492666426358e-08,1.3957301132185586e-07,-3.6097836288179797e-08,1.96547340276462e-07,-8.298296115707445e-08,2.434324651453567e-07,10.930879285767096,8.119171864673177,14.745508644706788,5.934825932771475e-08,14.745508585358529,14.745508704055048,14.7455085283842,14.745508761029377,14.745508481499074,14.745508807914502,10.930879285767096,8.119171864673177,0.08080819126484043,0.17755010464448015
50,1.2057808086010702e-07,1.0337740089106141e-07,1.7200679969045605e-08,2.2395548175116843e-07,-8.204162488637334e-08,3.2319778660658734e-07,-1.6370977159031186e-07,4.048659333105259e-07,12.220382272597854,9.014481056305804,23.316859532906918,1.0337740089106141e-07,23.316859429529515,23.31685963628432,23.316859330287212,23.316859735526624,23.316859248619064,23.31685981719477,12.220382272597854,9.014481056305804,0.0697847119795816,0.24445753695849082
51,1.4570450163281298e-07,1.1599062565772463e-07,2.9713875975088348e-08,2.616951272905376e-07,-8.16371246563273e-08,3.730461279219532e-07,-1.7326971892592978e-07,4.6467872219155573e-07,14.696229732964717,10.474845134671423,20.040442042240425,1.1599062565772463e-07,20.040441926249798,20.040442158231052,20.0404418148988,20.04044226958205,20.040441723266206,20.040442361214645,14.696229732964717,10.474845134671423,0.0751274418751913,0.2101072126233034
52,2.1295658057328072e-07,1.6997750759658526e-07,4.2979072976695454e-08,3.8293408816986595e-07,-1.2019933431602638e-07,5.461124954625878e-07,-2.544815653173287e-07,6.803947264638902e-07,15.970160688748953,11.663923844108323,41.13921943082824,1.6997750759658526e-07,41.13921926085074,41.139219600805745,41.139219097672324,41.13921976398416,41.13921896339009,41.13921989826639,15.970160688748953,11.663923844108323,0.07492980574232803,0.21131254470852615
53,2.2875935646241001e-07,1.5761971855924727e-07,7.113963790316274e-08,3.863790750216573e-07,-8.017529191371462e-08,5.376940048385347e-07,-2.0469486957552e-07,6.622135825003401e-07,20.73550376523866,14.364731145026177,32.4672588703221,1.5761971855924727e-07,32.46725871270238,32.467259027941815,32.46725856138745,32.46725917925674,32.46725843686787,32.46725930377632,20.73550376523866,14.364731145026177,0.0867175138397913,0.14781349376639719
54,1.4842761329551392e-07,1.6304187407833128e-07,-1.4614260782817359e-08,3.114694873738452e-07,-1.711344598980154e-07,4.6798968648904323e-07,-2.999375404198971e-07,5.96792767010925e-07,24.19321459068618,16.27929092007407,35.95332357761749,1.6304187407833128e-07,35.953323414575614,35.953323740659364,35.95332325805541,35.953323897179565,35.95332312925233,35.953324025982646,24.19321459068618,16.27929092007407,0.05451885902391228,0.3634186986465512
55,3.469104566412337e-07,1.868954781328621e-07,1.600149785083716e-07,5.338059347740958e-07,-1.940468049917601e-08,7.132255937816434e-07,-1.6705210822413702e-07,8.608730215066044e-07,27.94376868310366,18.571221905950193,42.291499549927764,1.868954781328621e-07,42.29149936303229,42.29149973682324,42.29149918361263,42.2914999162429,42.2914990359652,42.291500063890325,27.94376868310366,18.571221905950193,0.11064238639949663,0.06448681470979045
56,3.904691067806409e-07,1.827462831653439e-07,2.0772282361529697e-07,5.732153899459848e-07,3.228639177656681e-08,7.48651821784715e-07,-1.1208317192405492e-07,8.930213854853367e-07,32.53476716730716,21.195337489473253,43.21577372208746,1.827462831653439e-07,43.21577353934118,43.215773904833746,43.215773363904745,43.21577408027018,43.21577321953519,43.21577422463974,32.53476716730716,21.195337489473253,0.1271096890538064,0.03349759054251285
57,5.101963285732735e-07,2.2218940176069004e-07,2.8800692681258344e-07,7.323857303339636e-07,7.470510112232106e-08,9.45687556024226e-07,-1.0082452626862409e-07,1.1212171834151712e-06,35.851252865503916,23.98051310473212,48.37793495263654,2.2218940176069004e-07,48.37793473044714,48.377935174825936,48.377934517145306,48.37793538812777,48.377934341615685,48.37793556365739,35.851252865503916,23.98051310473212,0.13643056438297518,0.022407157120415022
58,8.252262264291542e-07,3.341702090013332e-07,4.91056017427821e-07,1.1593964354304873e-06,1.7025261678654118e-07,1.4801998360717673e-06,-9.3741848324512e-08,1.7441943011828203e-06,40.574168350569934,27.05098696488064,73.58535739477578,3.341702090013332e-07,73.58535706060557,73.585357728946,73.58535673980218,73.58535804974939,73.58535647580771,73.58535831374385,40.574168350569934,27.05098696488064,0.14651124360611148,0.014131992196195273
59,1.0723941115868204e-06,3.7140822221112553e-07,7.009858893756949e-07,1.443802333797946e-06,3.4443399605301443e-07,1.8003542271206264e-06,5.10215005062253e-08,2.0937667226674158e-06,45.98185801122785,31.757794740822234,75.37183005649081,3.7140822221112553e-07,75.37182968508259,75.37183042789903,75.3718293285307,75.37183078445092,75.3718290351182,75.37183107786342,45.98185801122785,31.757794740822234,0.17063347271195092,0.004189880130092469
60,1.0515589048270453e-06,4.0652026854146246e-07,6.450386362855828e-07,1.4580791733685078e-06,2.5477917848577895e-07,1.8483386311683116e-06,-6.637183366197648e-08,2.169489643316067e-06,53.132619875589306,36.59046159348384,86.30641749250272,4.0652026854146246e-07,86.30641708598245,86.30641789902299,86.30641669572299,86.30641828928245,86.30641637457198,86.30641861043345,53.132619875589306,36.59046159348384,0.15330785042955747,0.010197487739765074
61,1.4083434329701074e-06,4.328490839246814e-07,9.75494349045426e-07,1.8411925168947889e-06,5.599592284777319e-07,2.2567276374624827e-06,2.1800845217723362e-07,2.598678413762981e-06,61.52480219473684,42.327801868473514,82.6601592788758,4.328490839246814e-07,82.66015884602672,82.66015971172487,82.66015843049159,82.66016012726,82.66015808854081,82.66016046921078,61.52480219473684,42.327801868473514,0.19152885673747724,0.0012800338800862663
62,1.7932225178850697e-06,5.578764751706118e-07,1.2353460427144579e-06,2.3510989930556817e-06,6.997846265506705e-07,2.886660409219469e-06,2.590622111658872e-07,3.327382824604252e-06,68.25291214956151,47.65166034968607,101.66849029703906,5.578764751706118e-07,101.66848973916258,101.66849085491553,101.66848920360117,101.66849139047694,101.66848876287875,101.66849183119936,68.25291214956151,47.65166034968607,0.18929954592988713,0.0014614172847624853
