Day,Slope FD,Slope std dev FD,Slope 68% IC FD LOW,Slope 68% IC FD HIGH,Slope 95% IC FD LOW,Slope 95% IC FD HIGH,Slope 99.7% IC FD LOW,Slope 99.7% IC FD HIGH,S-Moving avrg 7 days FD,S-Moving avrg 14 days FD,Intercept FD,Intercept std dev FD,Intercept 68% IC FD LOW,Intercept 68% IC FD HIGH,Intercept 95% IC FD LOW,Intercept 95% IC FD HIGH,Intercept 99.7% IC FD LOW,Intercept 99.7% IC FD HIGH,S-Moving avrg 7 days FD,S-Moving avrg 14 days FD,R-value,P-value
11,5.580143143266087e-10,1.7197038366481534e-09,-1.1616895223215447e-09,2.277718150974762e-09,-2.812605205503772e-09,3.92863383415699e-09,-4.171171236455813e-09,5.287199865109031e-09,0.09249765586280362,0.06905488780223143,0.1486291306467211,1.7197038366481534e-09,0.14862912892701727,0.14862913236642492,0.14862912727610156,0.14862913401734063,0.14862912591753555,0.14862913537590663,0.09249765586280362,0.06905488780223143,0.019457500724925816,0.7458165635434428
12,1.301893228778468e-09,3.8592277571129474e-09,-2.5573345283344797e-09,5.161120985891415e-09,-6.262193175162909e-09,8.865979632719845e-09,-9.310983103282136e-09,1.1914769560839073e-08,0.10975727524199025,0.07628890987900322,0.33490047581868254,3.8592277571129474e-09,0.33490047195945477,0.3349004796779103,0.33490046825459613,0.33490048338276895,0.3349004652058062,0.3349004864315589,0.10975727524199025,0.07628890987900322,0.020228500351325354,0.7361110030286804
13,7.912777539377985e-10,2.445394595983276e-09,-1.6541168420454775e-09,3.2366723499210746e-09,-4.001695654189422e-09,5.584251162065019e-09,-5.9335573850162104e-09,7.516112892891808e-09,0.15143960153686653,0.09783987370730984,0.20637001542102928,2.445394595983276e-09,0.20637001297563468,0.2063700178664239,0.20637001062805588,0.2063700202140027,0.20637000869619415,0.20637002214586442,0.15143960153686653,0.09783987370730984,0.01940331084319935,0.7465002528966234
14,7.952020369681532e-10,2.4837706783390314e-09,-1.6885686413708782e-09,3.2789727153071844e-09,-4.0729884925763484e-09,5.663392566512654e-09,-6.0351673284641835e-09,7.62557140240049e-09,0.1595009302642505,0.10618834614682672,0.2134027663104976,2.4837706783390314e-09,0.2134027638267269,0.21340276879426828,0.21340276144230708,0.2134027711786881,0.21340275948012824,0.21340277314086695,0.1595009302642505,0.10618834614682672,0.019198333872434817,0.7490881465131884
15,8.638646402132765e-10,2.674922271323398e-09,-1.8110576311101216e-09,3.5387869115366745e-09,-4.378983011580583e-09,6.106712292007136e-09,-6.492171605926068e-09,8.219900886352622e-09,0.19411745034055058,0.11838724852869495,0.23290482481103494,2.674922271323398e-09,0.23290482213611266,0.23290482748595723,0.2329048195681873,0.2329048300538826,0.2329048174549987,0.2329048321670712,0.19411745034055058,0.11838724852869495,0.019365587730048907,0.746976305664506
16,8.542952504392968e-10,2.636579629439682e-09,-1.7822843790003854e-09,3.490874879878979e-09,-4.31340082326248e-09,6.021991324141074e-09,-6.396298730519829e-09,8.104889231398423e-09,0.21193958927133602,0.13606885862203003,0.22603046248546804,2.636579629439682e-09,0.22603045984888842,0.22603046512204766,0.22603045731777197,0.22603046765316412,0.22603045523487406,0.22603046973606203,0.21193958927133602,0.13606885862203003,0.019429548622189957,0.7461691978256937
17,1.0611311450055494e-09,3.0952666336663013e-09,-2.034135488660752e-09,4.1563977786718506e-09,-5.005591456980401e-09,7.1278537469915e-09,-7.450852097576779e-09,9.573114387587878e-09,0.22703961258223893,0.15144739342503943,0.2737985569852063,3.0952666336663013e-09,0.2737985538899396,0.27379856008047293,0.27379855091848365,0.2737985630519289,0.27379854847322305,0.2737985654971895,0.22703961258223893,0.15144739342503943,0.020556861744458716,0.731990078482023
18,1.044104694102443e-09,3.095943579871126e-09,-2.051838885768683e-09,4.140048273973569e-09,-5.023944722444963e-09,7.11215411064985e-09,-7.469740150543152e-09,9.557949538748039e-09,0.2479011836386531,0.16854016674272781,0.28141913673444746,3.095943579871126e-09,0.2814191336385039,0.281419139830391,0.28141913066639807,0.28141914280249686,0.2814191282206026,0.2814191452482923,0.2479011836386531,0.16854016674272781,0.020222730317935575,0.7361834847073234
19,1.2464646263263581e-09,3.4779209540391025e-09,-2.2314563277127443e-09,4.724385580365461e-09,-5.570260443590282e-09,8.063189696242999e-09,-8.317817997281173e-09,1.0810747249933891e-08,0.23898762712461394,0.18672076077063904,0.32216995918292674,3.4779209540391025e-09,0.3221699557050058,0.3221699626608477,0.32216995236620166,0.3221699659996518,0.3221699496186441,0.3221699687472094,0.23898762712461394,0.18672076077063904,0.021490055956128955,0.7203207762595387
20,1.3087781403145082e-09,3.936073869161476e-09,-2.6272957288469677e-09,5.244852009475984e-09,-6.405926643241985e-09,9.023482923871e-09,-9.515424999879552e-09,1.2132981280508567e-08,0.25828761775159687,0.20497948701167765,0.3454215869305547,3.936073869161476e-09,0.34542158299448084,0.34542159086662855,0.3454215792158499,0.34542159464525946,0.34542157610635155,0.34542159775475784,0.25828761775159687,0.20497948701167765,0.01993857200444718,0.7397558861075885
21,1.1987616223725352e-09,3.592006087071407e-09,-2.3932444646988718e-09,4.790767709443943e-09,-5.841570308287422e-09,8.239093553032493e-09,-8.679255117073835e-09,1.1076778361818906e-08,0.2802907545216064,0.21939637500197218,0.3235083945098691,3.592006087071407e-09,0.32350839091786304,0.3235083981018752,0.3235083874695372,0.32350840155020105,0.3235083846318524,0.32350840438788586,0.2802907545216064,0.21939637500197218,0.020011810880270566,0.7388345986417735
22,7.248217419728448e-11,8.472842104622567e-11,-1.2246246848941189e-11,1.5721059524351017e-10,-9.358553105331783e-11,2.3854987944788677e-10,-1.6052098367983613e-10,3.054853320744051e-10,0.29539134947141205,0.24384289412944699,0.015823461653058833,8.472842104622567e-11,0.01582346156833041,0.015823461737787255,0.01582346148699113,0.015823461819126538,0.015823461420055675,0.01582346188606199,0.29539134947141205,0.24384289412944699,0.05123996491589447,0.3930306144326208
23,3.166536364791247e-09,9.245928305564903e-09,-6.079391940773657e-09,1.241246467035615e-08,-1.495548311411596e-08,2.1288555843698456e-08,-2.2259766475512237e-08,2.8592839205094733e-08,0.2603568493326772,0.23536993031611902,0.814725783991333,9.245928305564903e-09,0.8147257747454046,0.8147257932372614,0.8147257658693136,0.8147258021133524,0.8147257585650302,0.8147258094176358,0.2603568493326772,0.23536993031611902,0.020536194192463424,0.732249230414243
24,1.8636784039517063e-09,5.616927925071454e-09,-3.753249521119748e-09,7.48060632902316e-09,-9.145500329188344e-09,1.2872857137091756e-08,-1.3582873389994793e-08,1.7310230197898205e-08,0.3505113871670316,0.2876234273446792,0.4905666620244653,5.616927925071454e-09,0.4905666564075374,0.49056666764139323,0.49056665101528657,0.49056667303364404,0.4905666465779135,0.4905666774710171,0.3505113871670316,0.2876234273446792,0.019895907330595423,0.740292745491351
